seed,episode,reward_1458,reward_2259,reward_2821,clicks_1458,clicks_2259,clicks_2821,cost_1458,cost_2259,cost_2821
2,27,346.0020630725194,658.000993443653,287.0002946476452,351,663,292,999.58563,999.8014,999.942
2,28,233.01284474739805,296.0004241541028,183.00189481303096,238,301,188,997.42664,999.91254,999.62213
2,29,249.00031678471714,288.00737142097205,175.00310483155772,254,293,180,999.9313,998.5231,999.38245
2,30,535.0112612796947,302.0073715643957,694.004023920279,540,307,699,997.7342,998.5231,999.18146
2,31,555.0112612145022,309.00737163610756,690.0025239321403,560,314,695,997.7342,998.5231,999.4815
2,32,567.0012610552367,308.007371625863,691.0025239288807,572,313,696,999.7337,998.5231,999.4815
2,33,545.0122613469139,300.00737154390663,683.0025239549577,550,305,688,997.5341,998.5231,999.4815
2,34,557.0112612079829,301.0073715541512,695.0025239158422,562,306,700,997.7342,998.5231,999.4815
2,35,535.000261119334,303.0073715746403,819.0013893428259,540,308,824,999.93365,998.5231,999.70575
2,36,558.0112612047233,304.0073715848848,716.0020238272846,563,309,721,997.7342,998.5231,999.5815
2,37,298.00847868807614,307.00737161561847,254.00797795050312,303,312,259,998.2968,998.5231,998.3968
2,38,301.00847873836756,306.0073716053739,236.0079776487546,306,311,241,998.2968,998.5231,998.3968
2,39,273.008478268981,305.00737159512937,257.0002411585301,278,310,262,998.2968,998.5231,999.94415
2,40,292.0084785874933,301.0073715541512,236.00024080649018,297,306,241,998.2968,998.5231,999.94415
2,41,300.00847872160375,313.00737167708576,238.0002408400178,305,318,243,998.2968,998.5231,999.94415
2,42,292.0084785874933,308.007371625863,240.0002408735454,297,313,245,998.2968,998.5231,999.94415
2,43,276.0084783192724,302.0073715643957,258.0002411752939,281,307,263,998.2968,998.5231,999.94415
2,44,281.00282047502697,306.0073716053739,253.0002410914749,286,311,258,999.4284,998.5231,999.94415
2,45,301.0028208103031,306.0073716053739,371.00583693385124,306,311,376,999.4284,998.5231,998.83954
2,46,307.00282094441354,309.00737163610756,353.00623545981944,312,314,358,999.4284,998.5231,998.76025
2,47,303.00847877189517,302.0073715643957,245.00281987152994,308,307,250,998.2968,998.5231,999.4284
2,48,303.0028208438307,315.00737169757485,256.0002411417663,308,320,261,999.4284,998.5231,999.94415
2,49,283.0028205085546,349.0095831407234,335.0001818612218,288,354,340,999.4284,998.07935,999.97107
2,50,278.0084783528,312.00237179454416,234.0013195874635,283,317,239,998.2968,999.523,999.72833
2,51,298.00847868807614,300.00737154390663,262.0002144058235,303,305,267,998.2968,998.5231,999.94867
2,52,482.0068946493557,309.00737163610756,2113.7888456233777,487,314,2116,998.60846,998.5231,442.23956
2,53,2180.6699490795145,303.0073715746403,0.0,2183,308,0,466.01923,998.5231,0.0
2,54,2183.669949009316,302.0073715643957,0.0,2186,307,0,466.01923,998.5231,0.0
2,55,2206.669948471128,302.0073715643957,0.0,2209,307,0,466.01923,998.5231,0.0
2,56,2137.669950085692,302.0073715643957,0.0,2140,307,0,466.01923,998.5231,0.0
2,57,2188.6699488923186,308.007371625863,0.0,2191,313,0,466.01923,998.5231,0.0
2,58,2177.669949149713,308.007371625863,0.0,2180,313,0,466.01923,998.5231,0.0
2,59,2182.6699490327155,310.0073716463521,0.0,2185,315,0,466.01923,998.5231,0.0
2,60,2161.6699495241046,305.00737159512937,0.0,2164,310,0,466.01923,998.5231,0.0
2,61,2167.6699493837077,305.00737159512937,0.0,2170,310,0,466.01923,998.5231,0.0
2,62,2128.670450296253,311.00737165659666,-0.014684210531413555,2131,316,0,465.91922,998.5231,2.9368422
2,63,1802.002673920244,304.0073715848848,218.0000576962484,1807,309,223,999.4738,998.5231,999.99097
2,64,215.00123684445862,308.007371625863,221.00005427375436,220,313,226,999.7493,998.5231,999.98517
2,65,202.0006066551432,299.00810814090073,199.00020967132878,207,304,204,999.8796,998.3762,999.9607
2,66,2171.6874492889037,337.0143713178113,0.0,2174,342,0,462.519,997.1244,0.0
2,67,2190.4325550092617,305.00737159512937,-0.015973683446645737,2194,310,0,713.4453,998.5231,3.194737
2,68,2172.283107396099,306.0073716053739,0.0,2175,311,0,543.3835,998.5231,0.0
2,69,2128.437845280161,311.00737165659666,0.0,2131,316,0,512.4432,998.5231,0.0
2,70,2205.6699484945275,305.00737159512937,0.0,2208,310,0,466.01923,998.5231,0.0
2,71,1192.0057130790083,301.0073715541512,266.000054667471,1197,306,271,998.8534,998.5231,999.98517
2,72,2251.6699474181514,300.00737154390663,0.0,2254,305,0,466.01923,998.5231,0.0
2,73,2123.669950413285,305.00737159512937,0.0,2126,310,0,466.01923,998.5231,0.0
2,74,2192.6699487987207,311.00737165659666,0.0,2195,316,0,466.01923,998.5231,0.0
2,75,2138.6699500622926,301.0073715541512,0.0,2141,306,0,466.01923,998.5231,0.0
2,76,2141.0099551036255,308.007371625863,37.061079842969775,2146,313,38,998.0191,998.5231,187.78404
2,77,182.0037675704807,306.0073716053739,220.0002681753831,187,311,225,999.24915,998.5231,999.949
2,78,2193.631264611846,308.007371625863,0.0,2196,313,0,473.75607,998.5231,0.0
2,79,2131.669950226089,310.0073716463521,0.0,2134,315,0,466.01923,998.5231,0.0
2,80,344.0030782277463,299.0073715336621,110.00326584745198,349,304,115,999.3859,998.5231,999.3491
2,81,180.00376752391458,305.00737159512937,223.00376852508634,185,310,228,999.24915,998.5231,999.24915
2,82,179.0037675006315,314.0073716873303,218.00376840867102,184,319,223,999.24915,998.5231,999.24915
2,83,185.0037676403299,302.0073715643957,215.00376833882183,190,307,220,999.24915,998.5231,999.24915
2,84,165.0037671746686,304.0073715848848,211.00376824568957,170,309,216,999.24915,998.5231,999.24915
2,85,179.0037675006315,309.00737163610756,211.00376824568957,184,314,216,999.24915,998.5231,999.24915
2,86,169.00376726780087,311.00021375343204,207.0037681525573,174,316,212,999.24915,999.95465,999.24915
2,87,180.00376752391458,309.00737163610756,214.00376831553876,185,314,219,999.24915,998.5231,999.24915
2,88,163.00376712810248,309.00737163610756,207.00026796606835,168,314,212,999.24915,998.5231,999.949
2,89,170.00737021211535,291.0002134889364,184.01621006056666,175,296,189,998.5231,999.9546,996.7615
2,90,163.0073701404035,293.00042412336916,168.0162101201713,168,298,173,998.5231,999.91254,996.7615
2,91,167.0073701813817,298.00000298034865,178.0162100829184,172,303,183,998.5231,999.99664,996.7615
2,92,168.00737019162625,290.0004240926355,191.01621003448963,173,295,196,998.5231,999.91254,996.7615
2,93,164.00737015064806,298.0004241745919,173.01621010154486,169,303,178,998.5231,999.91254,996.7615
2,94,431.0031794755487,291.0002134889364,198.00020975375082,436,296,203,999.353,999.9546,999.9607
2,95,2136.63950285397,298.00737152341753,-0.014684210531413555,2139,303,0,472.10876,998.5231,2.9368422
2,96,2168.6699493603082,307.00737161561847,0.0,2171,312,0,466.01923,998.5231,0.0
2,97,2155.6699496645015,309.00737163610756,0.0,2158,314,0,466.01923,998.5231,0.0
2,98,2124.6699503898853,306.0073716053739,0.0,2127,311,0,466.01923,998.5231,0.0
2,99,2129.669950272888,305.00737159512937,0.0,2132,310,0,466.01923,998.5231,0.0
2,100,2151.6699497580994,301.0073715541512,0.0,2154,306,0,466.01923,998.5231,0.0
