episode,seed,steps,total_clicks,total_wins,total_cost,ppo_epochs_run,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,kl_1458,ratio_max_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,kl_2259,ratio_max_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,kl_3386,ratio_max_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,kl_2997,ratio_max_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476,kl_3476,ratio_max_3476
18,3,125000,634,7698,247466.44921875,4,74,840,49893.171875,99.78636169433594,1.9143357276916504,3.906290292739868,2.375840425491333,0.000398421281715855,1.0778608322143555,140,1334,49857.98046875,99.7159652709961,97.50347137451172,3.902010440826416,2.3584213256835938,0.0006606745300814509,1.077269434928894,115,1396,49982.296875,99.96453857421875,99.95980834960938,3.9240362644195557,2.392247200012207,0.0003635096363723278,1.0809011459350586,181,2312,48575.30859375,97.1506576538086,7.903753757476807,3.8927807807922363,2.3606057167053223,0.00037310359766706824,1.052355170249939,124,1816,49157.69140625,98.31541442871094,40.84963607788086,3.925917863845825,2.3936429023742676,6.781100819353014e-05,1.022153377532959
19,3,125000,1014,9408,248235.87890625,4,219,2003,49079.6171875,98.15925598144531,34.66943359375,3.895662784576416,2.3645071983337402,0.0002974462404381484,1.0628694295883179,205,1885,49996.86328125,99.99369812011719,11.77430534362793,3.886246919631958,2.338027000427246,0.000620989769231528,1.084978461265564,180,1576,49987.04296875,99.97405242919922,3.2966206073760986,3.919938325881958,2.388037919998169,0.00022032976266928017,1.057342767715454,203,2168,49186.2265625,98.3724365234375,18.889070510864258,3.8772008419036865,2.3444204330444336,0.0006321382243186235,1.0919114351272583,207,1776,49986.12890625,99.97220611572266,2.780247926712036,3.9218597412109375,2.389347553253174,0.00019470452389214188,1.0494232177734375
20,3,125000,961,8608,247893.06640625,4,210,1863,49999.21484375,99.99848937988281,12.782876968383789,3.9005444049835205,2.3671910762786865,0.0004988241125829518,1.0564789772033691,187,1480,49995.7578125,99.9915542602539,19.49431800842285,3.8923745155334473,2.3485100269317627,0.0006065702182240784,1.0605770349502563,177,2269,49984.12109375,99.96820831298828,2.254225015640259,3.9205455780029297,2.389417886734009,0.00020327328820712864,1.0374869108200073,184,1400,48964.12109375,97.9281997680664,26.13521957397461,3.880136728286743,2.3512468338012695,0.0007322597084566951,1.0690531730651855,203,1596,48949.8515625,97.8996810913086,25.18122100830078,3.9241278171539307,2.3922717571258545,0.00018434047524351627,1.0234863758087158
21,3,125000,875,7388,248708.9609375,4,199,1569,49955.23046875,99.91039276123047,99.74718475341797,3.8955788612365723,2.3573944568634033,0.00039196727448143065,1.0700466632843018,155,1174,49997.79296875,99.99557495117188,99.99930572509766,3.8871922492980957,2.338336229324341,0.0008988737827166915,1.0718600749969482,148,1233,49939.94140625,99.8799057006836,2.560253620147705,3.9180285930633545,2.3883068561553955,0.00027550457161851227,1.0737042427062988,211,2089,49170.3046875,98.34062194824219,14.675869941711426,3.8647398948669434,2.3337037563323975,0.0012772917980328202,1.1010117530822754,162,1323,49645.69140625,99.2913818359375,85.46180725097656,3.9219436645507812,2.3900439739227295,0.0001558017684146762,1.050213098526001
22,3,125000,905,8370,248468.8046875,4,203,2099,49956.52734375,99.9130630493164,57.57762145996094,3.8983569145202637,2.359358787536621,0.000581126194447279,1.1221182346343994,223,2243,49998.84375,99.99769592285156,99.99976348876953,3.8915600776672363,2.34472393989563,0.0004772567772306502,1.0816302299499512,168,1471,49327.6953125,98.65535736083984,15.110062599182129,3.9177098274230957,2.3893370628356934,0.0002446365251671523,1.068126916885376,134,1044,49204.23828125,98.4084701538086,45.29631423950195,3.8643314838409424,2.3314452171325684,0.001327650505118072,1.1453123092651367,177,1513,49981.5,99.96298217773438,1.522416591644287,3.923078775405884,2.39113450050354,0.000136578077217564,1.0368375778198242
23,3,125000,633,6042,249040.74609375,4,276,2601,49995.25390625,99.99046325683594,13.082046508789062,3.890040397644043,2.3464772701263428,0.0007460951455868781,1.092016577720642,30,260,49991.65625,99.98334503173828,99.99090576171875,3.888843297958374,2.3303732872009277,0.0015193629078567028,1.1573026180267334,171,1638,49986.5390625,99.9731216430664,4.8060503005981445,3.914803981781006,2.386584758758545,0.0001657938992138952,1.049408197402954,112,1182,49127.7421875,98.25548553466797,38.616783142089844,3.844444751739502,2.3116776943206787,0.0016717314720153809,1.0900468826293945,44,361,49939.5546875,99.8791275024414,99.54147338867188,3.918323278427124,2.385146379470825,0.00011053323396481574,1.0188400745391846
24,3,125000,993,9917,248371.47265625,4,181,1752,48496.39453125,96.99279022216797,4.971776008605957,3.8832638263702393,2.33306622505188,0.0008912515477277339,1.0749050378799438,198,1975,49950.90625,99.90178680419922,99.6965560913086,3.875771999359131,2.310438871383667,0.0008841061498969793,1.1006810665130615,199,1808,49994.77734375,99.98960876464844,99.99636840820312,3.9142284393310547,2.38515567779541,0.00036364077823236585,1.0546538829803467,195,2012,49936.015625,99.87203216552734,6.300631999969482,3.8295931816101074,2.295809030532837,0.0008850860176607966,1.1002355813980103,220,2370,49993.37890625,99.98682403564453,7.410884857177734,3.9123036861419678,2.381228446960449,0.0006906962371431291,1.0973213911056519
25,3,125000,1033,8724,247557.79296875,4,212,1636,49690.46875,99.38097381591797,35.49647903442383,3.886352062225342,2.33590030670166,0.0004285573959350586,1.0696865320205688,175,1735,48969.01953125,97.93802642822266,26.469223022460938,3.883195161819458,2.3331515789031982,0.0006542372284457088,1.074852705001831,211,1768,49973.6171875,99.94723510742188,99.91170501708984,3.9171736240386963,2.387101888656616,0.0002947091998066753,1.053507924079895,212,1423,48934.890625,97.86975860595703,24.20427894592285,3.8428704738616943,2.3107645511627197,0.0007162046385928988,1.095149040222168,223,2162,49989.796875,99.97962188720703,99.98652648925781,3.915375232696533,2.385800838470459,0.0003292560577392578,1.0715845823287964
26,3,125000,960,10374,248334.41015625,4,180,2049,49999.51171875,99.99893188476562,51.860103607177734,3.8828117847442627,2.331299066543579,0.0004703140293713659,1.073250651359558,207,2405,49998.3203125,99.99671936035156,41.244842529296875,3.8826818466186523,2.335508108139038,0.0003430127981118858,1.0648874044418335,187,1953,48999.79296875,97.99955749511719,28.592235565185547,3.91743540763855,2.386784076690674,0.00016424655041191727,1.0383713245391846,204,2086,49997.92578125,99.99591064453125,15.19687271118164,3.8417577743530273,2.312119483947754,0.0010372304823249578,1.120751976966858,182,1881,49338.859375,98.67780303955078,57.88845443725586,3.913639545440674,2.385258436203003,0.00016806363419163972,1.0434081554412842
27,3,125000,934,8584,249666.25390625,4,211,2298,49996.578125,99.9931869506836,99.99839782714844,3.876455545425415,2.3213462829589844,0.0008019137312658131,1.0883859395980835,175,1801,49766.078125,99.5321273803711,93.37678527832031,3.8743176460266113,2.317934274673462,0.0007580828387290239,1.110175371170044,186,1547,49977.859375,99.95572662353516,99.93763732910156,3.9150586128234863,2.3844728469848633,0.00037263153353706,1.0759388208389282,193,1402,49996.5234375,99.99298095703125,2.7189526557922363,3.8289036750793457,2.2958006858825684,0.0017199182184413075,1.1391674280166626,169,1536,49929.21484375,99.85842895507812,9.5343656539917,3.907982587814331,2.3811585903167725,0.0002633499971125275,1.0657774209976196
28,3,125000,782,8233,249916.9140625,4,150,1810,49992.99609375,99.98600006103516,23.63913917541504,3.8806209564208984,2.324880361557007,0.0002882909611798823,1.0398880243301392,125,1241,49948.2890625,99.89656829833984,99.66362762451172,3.8724007606506348,2.3053267002105713,0.0010465955128893256,1.1144273281097412,187,1806,49990.33984375,99.980712890625,3.540469169616699,3.915637731552124,2.3851823806762695,0.0006156516028568149,1.1333472728729248,142,1705,49988.72265625,99.97740936279297,99.98348236083984,3.8346502780914307,2.2974941730499268,0.0005504560540430248,1.1038836240768433,178,1671,49996.56640625,99.99317169189453,19.80577850341797,3.9056739807128906,2.3792691230773926,0.0007043528603389859,1.086458683013916
29,3,125000,999,8674,247503.421875,4,200,1907,48783.65234375,97.56733703613281,11.656027793884277,3.879138708114624,2.3204636573791504,0.0006565117510035634,1.0763416290283203,208,1586,49981.59765625,99.96317291259766,31.037073135375977,3.863389253616333,2.2784204483032227,0.0007151794270612299,1.0971481800079346,168,1737,48821.7421875,97.64347076416016,11.191349029541016,3.9141013622283936,2.3848748207092285,0.00021930217917542905,1.0674078464508057,204,1638,49930.48046875,99.86091613769531,1.3140437602996826,3.834712028503418,2.2972183227539062,0.0011691856198012829,1.1876392364501953,219,1806,49985.94921875,99.971923828125,68.54755401611328,3.8964359760284424,2.3724541664123535,0.0006664276006631553,1.089420199394226
30,3,125000,1002,8848,247655.1796875,4,192,1672,49598.98046875,99.1979751586914,37.661399841308594,3.8834216594696045,2.3299052715301514,0.0004992675385437906,1.0728510618209839,216,1902,49971.140625,99.94235229492188,2.002448558807373,3.8706138134002686,2.29333758354187,0.00037551403511315584,1.063361644744873,187,1585,49244.37890625,98.4887924194336,2.1356990337371826,3.916478157043457,2.388017416000366,0.00030465362942777574,1.0432921648025513,237,2076,49966.78515625,99.93362426757812,2.8339948654174805,3.8452038764953613,2.312547206878662,0.0006906675989739597,1.0598722696304321,170,1613,48873.89453125,97.747802734375,1.5212962627410889,3.8969905376434326,2.3737707138061523,0.0007923936937004328,1.127125859260559
31,3,125000,693,8736,247094.81640625,4,107,966,48530.40234375,97.06073760986328,6.717105865478516,3.8812215328216553,2.3311612606048584,0.000707895727828145,1.1097164154052734,177,2491,49980.48828125,99.96098327636719,3.2709414958953857,3.8617069721221924,2.2704269886016846,0.0009770679753273726,1.1183416843414307,175,2386,49896.52734375,99.7930679321289,98.66561126708984,3.9149253368377686,2.387737274169922,0.00025339124840684235,1.0594216585159302,93,1141,49992.3125,99.98465728759766,99.99224090576172,3.841064453125,2.3047425746917725,0.0011962342541664839,1.0626616477966309,141,1752,48695.0859375,97.39015197753906,7.424863815307617,3.889497995376587,2.36684513092041,0.0006509780650958419,1.083815097808838
32,3,125000,633,7609,248545.17578125,4,166,2334,49961.390625,99.9227523803711,1.2215145826339722,3.873284101486206,2.3245484828948975,0.0004374074924271554,1.0709333419799805,129,1827,49127.875,98.25576782226562,8.388136863708496,3.8483693599700928,2.235860586166382,0.0016271471977233887,1.1441353559494019,177,1911,49988.10546875,99.97625732421875,6.495326995849609,3.914936065673828,2.3880951404571533,0.00026777744642458856,1.0439460277557373,85,778,49522.4453125,99.04489135742188,75.17776489257812,3.834618330001831,2.2882280349731445,0.0016623424598947167,1.1463804244995117,76,759,49945.359375,99.89069366455078,99.62452697753906,3.8806958198547363,2.359898328781128,0.001015887246467173,1.1086252927780151
33,3,125000,659,7475,246325.1796875,4,100,1317,49242.28125,98.48456573486328,48.7700309753418,3.8805813789367676,2.3356518745422363,0.0005394124891608953,1.083904504776001,116,1134,49925.21875,99.85040283203125,99.29937744140625,3.856315851211548,2.2551043033599854,0.0012784384889528155,1.1061762571334839,154,1871,49420.22265625,98.84043884277344,65.67326354980469,3.9199066162109375,2.3913650512695312,0.00010669469338608906,1.0273349285125732,132,1538,48688.59375,97.37716674804688,1.6573688983917236,3.838071584701538,2.2857894897460938,0.0007571863825432956,1.1395248174667358,157,1615,49048.86328125,98.09771728515625,0.9936634302139282,3.8875732421875,2.3668715953826904,0.0008804178214631975,1.0581618547439575
34,3,125000,1082,9675,246974.32421875,4,234,2055,49850.71875,99.70146942138672,19.584794998168945,3.8777074813842773,2.334042549133301,0.0007804512861184776,1.0637760162353516,230,2287,49992.5,99.9849853515625,99.99256134033203,3.8326241970062256,2.18045711517334,0.004062678664922714,1.1854054927825928,198,1442,49032.15234375,98.0643310546875,30.994155883789062,3.9181675910949707,2.389840841293335,0.00033080100547522306,1.0282641649246216,184,1609,48809.12109375,97.61819458007812,9.988056182861328,3.8302297592163086,2.267359972000122,0.0007758832070976496,1.078672170639038,236,2282,49289.83203125,98.57969665527344,29.009626388549805,3.880739688873291,2.3594233989715576,0.0005664419732056558,1.0879406929016113
35,3,125000,600,6815,249879.86328125,4,114,1133,49983.5234375,99.96707153320312,99.96529388427734,3.878851890563965,2.337959051132202,0.0009183096699416637,1.1220812797546387,134,1695,49988.203125,99.97638702392578,1.974245309829712,3.8207404613494873,2.133838653564453,0.003024833044037223,1.1824530363082886,88,763,49966.015625,99.93206024169922,99.85420227050781,3.91929030418396,2.390237808227539,0.00041638134280219674,1.0468063354492188,170,2093,49957.41796875,99.91487121582031,99.77168273925781,3.8304381370544434,2.256993293762207,0.0019942522048950195,1.1700705289840698,94,1131,49984.703125,99.9693603515625,2.982969284057617,3.8892412185668945,2.361454963684082,0.0010675692465156317,1.1319262981414795
36,3,125000,1030,9993,248468.14453125,4,198,1977,49998.0546875,99.99620056152344,4.664844989776611,3.871730327606201,2.3331570625305176,0.0010939741041511297,1.1216896772384644,212,2274,48501.55859375,97.00308227539062,5.713343620300293,3.794029474258423,2.0328123569488525,0.0020158886909484863,1.1490098237991333,233,2100,49995.6171875,99.99127960205078,13.690171241760254,3.9164817333221436,2.388059616088867,0.00030341625097207725,1.0589523315429688,186,1690,49978.51953125,99.95712280273438,99.9415054321289,3.815959930419922,2.2172091007232666,0.0016674494836479425,1.1374516487121582,201,1952,49994.39453125,99.98880004882812,99.99581146240234,3.8840599060058594,2.3553006649017334,0.0010187196312472224,1.1111371517181396
37,3,125000,992,9170,247012.66015625,4,198,1793,49943.23046875,99.88644409179688,99.5949478149414,3.8752248287200928,2.3389298915863037,0.0004809641686733812,1.073639154434204,201,1907,49980.62109375,99.96124267578125,3.510897397994995,3.795714855194092,2.0565185546875,0.0018069862853735685,1.127425193786621,198,1649,48963.71875,97.9273910522461,25.146419525146484,3.91949200630188,2.390608549118042,0.00016869067621883005,1.0370936393737793,191,1763,48362.49609375,96.72492980957031,3.2358925342559814,3.8311707973480225,2.229099750518799,0.000990643515251577,1.1073544025421143,204,2058,49762.59375,99.52503204345703,39.70878219604492,3.8949668407440186,2.3667585849761963,0.000541875371709466,1.0779095888137817
38,3,125000,662,8260,248641.33984375,4,136,1672,49996.59375,99.99317169189453,99.99837493896484,3.8651232719421387,2.3354978561401367,0.0005950355553068221,1.0972602367401123,139,2074,48672.55078125,97.34514617919922,4.153255462646484,3.780139684677124,1.9937015771865845,0.001762201776728034,1.1104741096496582,184,2305,49995.3515625,99.9906005859375,9.441460609436035,3.916926860809326,2.388932943344116,0.00040903090848587453,1.0882946252822876,98,1295,49998.296875,99.99662017822266,99.99954986572266,3.8297507762908936,2.212183713912964,0.0023710154928267,1.1508066654205322,105,914,49978.546875,99.95712280273438,99.9415054321289,3.8957958221435547,2.3678271770477295,0.0006010126671753824,1.0620781183242798
39,3,125000,708,7480,249581.12109375,4,209,2500,49992.67578125,99.98529815673828,6.631499767303467,3.8511228561401367,2.3261568546295166,0.0014587067998945713,1.138062596321106,156,1642,49995.56640625,99.99111938476562,11.884733200073242,3.772397756576538,1.9640167951583862,0.001071412581950426,1.110698938369751,66,815,49623.62109375,99.24726104736328,83.75617980957031,3.9162440299987793,2.386817455291748,0.00039775847108103335,1.0685547590255737,171,1507,49987.8515625,99.97567749023438,99.9809341430664,3.8205833435058594,2.1824774742126465,0.0004177427326794714,1.0691810846328735,106,1016,49981.40625,99.96280670166016,3.4995529651641846,3.901675224304199,2.373467445373535,0.0006451487424783409,1.0611642599105835
