episode,seed,steps,total_clicks,total_wins,total_cost,ppo_epochs_run,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,kl_1458,ratio_max_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,kl_2259,ratio_max_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,kl_3386,ratio_max_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,kl_2997,ratio_max_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476,kl_3476,ratio_max_3476
13,4,125000,590,5701,249804.05078125,4,74,652,49937.08984375,99.87416076660156,99.50325012207031,3.923731803894043,2.3913071155548096,0.00021634816948790103,1.0462145805358887,129,1517,49969.28515625,99.93858337402344,99.88063049316406,3.9214775562286377,2.378046751022339,0.00039130449295043945,1.0554497241973877,127,1420,49960.6328125,99.9212875366211,1.492469072341919,3.9154231548309326,2.369323253631592,0.0004607725131791085,1.0759639739990234,163,1181,49976.53515625,99.95307922363281,2.972637891769409,3.9171557426452637,2.368638277053833,0.0004652976931538433,1.0808907747268677,97,931,49960.5078125,99.92102813720703,2.262032985687256,3.919520854949951,2.389352798461914,0.0004972076276317239,1.08275306224823
14,4,125000,732,8988,248600.57421875,4,127,1418,49996.8359375,99.99368286132812,11.363170623779297,3.920477867126465,2.3893580436706543,0.0003273224865552038,1.0789365768432617,174,2205,49995.75,99.99148559570312,8.164652824401855,3.9174864292144775,2.369765281677246,0.0004923629458062351,1.0796411037445068,71,670,48617.6875,97.23533630371094,3.5837173461914062,3.9106600284576416,2.3599853515625,0.0010297917760908604,1.1233789920806885,188,2620,49992.296875,99.98451232910156,2.450439929962158,3.9131102561950684,2.362423896789551,0.0002016878133872524,1.0521925687789917,172,2075,49998.00390625,99.99606323242188,5.168133735656738,3.913010835647583,2.3840103149414062,0.000790986989159137,1.0951699018478394
15,4,125000,934,9277,249694.828125,4,174,1748,49827.578125,99.6551284790039,96.34307098388672,3.9190309047698975,2.3896400928497314,0.0007520413491874933,1.1168664693832397,189,1693,49971.93359375,99.94388580322266,99.90021514892578,3.9149956703186035,2.365983009338379,0.00024823902640491724,1.0520591735839844,245,2461,49956.45703125,99.91284942626953,99.76074981689453,3.903433084487915,2.3484437465667725,0.0008148193010129035,1.1333602666854858,147,1318,49993.51171875,99.98704528808594,99.99442291259766,3.910466194152832,2.3548896312713623,0.000753405096475035,1.1020008325576782,179,2057,49945.34765625,99.89070892333984,99.62471771240234,3.9073619842529297,2.3780460357666016,0.0006447219639085233,1.0637785196304321
16,4,125000,1084,9415,247607.5703125,4,231,1997,48910.3828125,97.82072448730469,2.123582601547241,3.920912504196167,2.391392469406128,0.0003658819186966866,1.076657772064209,218,1863,49978.16796875,99.95630645751953,2.1779491901397705,3.916720390319824,2.3711776733398438,0.0005071163177490234,1.0558222532272339,214,1948,49649.33203125,99.29865264892578,85.736083984375,3.9038445949554443,2.3520827293395996,0.0006353044300340116,1.0679124593734741,241,2189,49077.8203125,98.15559387207031,3.329699993133545,3.914193630218506,2.3603758811950684,0.00037777185207232833,1.0578259229660034,180,1418,49991.8671875,99.9836654663086,26.23388671875,3.906702756881714,2.3753819465637207,0.0006787609891034663,1.0627402067184448
17,4,125000,989,8947,248451.66796875,4,197,1769,49023.02734375,98.04606628417969,9.915305137634277,3.9217448234558105,2.3923752307891846,0.00040012120734900236,1.0506458282470703,214,2185,49999.7265625,99.99938201904297,30.792112350463867,3.914426803588867,2.3681023120880127,0.0006543970084749162,1.1007750034332275,166,1562,49972.11328125,99.94426727294922,2.322640895843506,3.898167133331299,2.344977378845215,0.000757460598833859,1.0711979866027832,204,1607,49948.578125,99.8970947265625,1.0821242332458496,3.914144277572632,2.3604509830474854,0.000554873957298696,1.0833923816680908,208,1824,49508.22265625,99.01644897460938,73.89299774169922,3.901320695877075,2.3671658039093018,0.0010459398617967963,1.11289381980896
18,4,125000,844,8498,248774.51171875,4,177,1607,49512.90625,99.0257568359375,18.50387191772461,3.9231956005096436,2.3933935165405273,0.0001239728881046176,1.0290141105651855,162,1694,49995.87890625,99.99178314208984,68.74652099609375,3.9115986824035645,2.3648934364318848,0.000502169132232666,1.0766167640686035,77,778,49978.49609375,99.95692443847656,20.71538543701172,3.8950626850128174,2.3403589725494385,0.0009143876959569752,1.0937403440475464,242,2817,49292.00390625,98.583984375,3.0617144107818604,3.914724588394165,2.3624489307403564,0.0005575513932853937,1.074319839477539,186,1602,49995.2265625,99.99042510986328,47.04265213012695,3.8987765312194824,2.362746238708496,0.000811352685559541,1.1068896055221558
19,4,125000,862,8929,248586.234375,4,201,2311,49497.5859375,98.99513244628906,58.571712493896484,3.9243359565734863,2.3939874172210693,6.869554636068642e-05,1.0231614112854004,193,2111,49211.70703125,98.42341613769531,45.97123718261719,3.910709857940674,2.365055561065674,0.0010325121693313122,1.1337401866912842,136,1188,49914.93359375,99.8298568725586,3.5132830142974854,3.8875694274902344,2.329010486602783,0.0008088540635071695,1.1012532711029053,231,2401,49966.6015625,99.9331283569336,1.9418607950210571,3.9182698726654053,2.3726329803466797,0.00038047312409617007,1.0811516046524048,101,918,49995.40625,99.99082946777344,99.99713897705078,3.903451442718506,2.367610216140747,0.0006037115817889571,1.0638734102249146
20,4,125000,1022,9892,248939.0234375,4,202,1893,49955.3046875,99.91056060791016,1.0699511766433716,3.924767255783081,2.3944008350372314,0.00016799927107058465,1.04252290725708,176,1914,49657.9375,99.31584930419922,86.37713623046875,3.909705638885498,2.362931728363037,0.0011195444967597723,1.1275537014007568,225,1990,49958.49609375,99.91698455810547,5.534881114959717,3.885828733444214,2.3285434246063232,0.000629267655313015,1.0763179063796997,185,1705,49825.30859375,99.6505355834961,96.24687194824219,3.922102689743042,2.382749080657959,0.00022406339121516794,1.0416697263717651,234,2390,49541.9765625,99.0838851928711,13.111480712890625,3.90385103225708,2.3678107261657715,0.0008102345163933933,1.1162909269332886
21,4,125000,916,8536,249858.140625,4,203,1713,49916.41015625,99.8328857421875,4.462212562561035,3.9243671894073486,2.394303321838379,6.978750025155023e-05,1.0209590196609497,190,1762,49968.35546875,99.93673706054688,2.2175753116607666,3.900411605834961,2.348219156265259,0.0009829854825511575,1.082077980041504,146,1434,49991.58203125,99.98319244384766,2.6929075717926025,3.8695228099823,2.3103909492492676,0.0009914875263348222,1.0639444589614868,205,1992,49985.16796875,99.97032165527344,7.510595321655273,3.9193692207336426,2.38055419921875,0.0002443075063638389,1.045730710029602,172,1635,49996.625,99.99320220947266,5.3303117752075195,3.90293025970459,2.368340492248535,0.0005344772362150252,1.0640504360198975
22,4,125000,685,8881,248393.54296875,4,131,1639,49672.94921875,99.34590148925781,2.3889918327331543,3.9239208698272705,2.3939476013183594,6.500243762275204e-05,1.0290008783340454,130,1549,49524.96875,99.04988861083984,6.1890058517456055,3.889848470687866,2.3303637504577637,0.0017957735108211637,1.0894711017608643,175,2713,49992.75390625,99.98551940917969,99.99308776855469,3.84960675239563,2.2914671897888184,0.001400909386575222,1.1539307832717896,113,1006,49960.25,99.92047119140625,99.80055236816406,3.9151527881622314,2.3764312267303467,0.0005036425427533686,1.1262028217315674,136,1974,49242.62109375,98.48531341552734,48.80462646484375,3.903160333633423,2.370335817337036,0.0016176867065951228,1.156713843345642
23,4,125000,827,7320,248300.8984375,4,114,982,48534.79296875,97.06958770751953,1.928133487701416,3.9244091510772705,2.3943867683410645,0.00011477231601020321,1.035402774810791,173,1495,49985.640625,99.97126770019531,99.9735107421875,3.8900389671325684,2.323422908782959,0.0016841244651004672,1.1534264087677002,201,1733,49820.578125,99.6411361694336,0.37889817357063293,3.8476011753082275,2.292964220046997,0.0009832072537392378,1.1111323833465576,185,1929,49981.96484375,99.96393585205078,6.354552745819092,3.9202466011047363,2.3842554092407227,0.0002064752479782328,1.0315043926239014,154,1181,49977.921875,99.95586395263672,99.93802642822266,3.9100890159606934,2.377155303955078,0.00037103414069861174,1.067170262336731
24,4,125000,1018,9354,248900.85546875,4,213,2002,49980.91015625,99.96178436279297,2.0957798957824707,3.922545909881592,2.392946481704712,0.00013433695130515844,1.0405209064483643,198,1926,49997.6640625,99.99531555175781,17.025907516479492,3.8767013549804688,2.28814697265625,0.002922010375186801,1.1852846145629883,217,1901,49971.78515625,99.94371032714844,0.6924704313278198,3.8261213302612305,2.2745296955108643,0.0010182714322581887,1.0957868099212646,215,2051,49123.515625,98.24707794189453,23.87436866760254,3.918168783187866,2.381931781768799,0.00018898486450780183,1.0511469841003418,175,1474,49826.98046875,99.65391540527344,33.598751068115234,3.9095311164855957,2.3771002292633057,0.0004319429281167686,1.0901092290878296
25,4,125000,869,9069,248097.87109375,4,199,2159,49995.6953125,99.99131774902344,1.412584900856018,3.920750379562378,2.391467809677124,0.00016017674352042377,1.0437489748001099,165,1575,49995.8203125,99.99170684814453,99.99761962890625,3.870847702026367,2.2692880630493164,0.002944500418379903,1.20852792263031,150,1464,49980.703125,99.96141815185547,7.844015598297119,3.829665184020996,2.2845346927642822,0.001024765893816948,1.1188606023788452,157,2012,48131.9296875,96.26385498046875,1.2739598751068115,3.917590618133545,2.380533218383789,0.00024215220764745027,1.050771713256836,198,1859,49993.72265625,99.98744201660156,99.9947509765625,3.9113147258758545,2.377485513687134,0.00022011040709912777,1.0561480522155762
26,4,125000,647,6712,249883.48828125,4,163,1671,49923.22265625,99.84642028808594,99.26182556152344,3.918606996536255,2.3897438049316406,0.00013233422941993922,1.0432593822479248,180,1741,49998.07421875,99.99612426757812,6.23511266708374,3.861938953399658,2.25105357170105,0.001408026204444468,1.1482433080673218,78,941,49997.65625,99.99530029296875,99.99918365478516,3.8423149585723877,2.3006722927093506,0.0009973979322239757,1.1457388401031494,55,720,49986.671875,99.97335815429688,99.9771499633789,3.915496349334717,2.3767693042755127,0.0006774949724785984,1.0898312330245972,171,1639,49977.86328125,99.95569610595703,99.93757629394531,3.9112374782562256,2.3758938312530518,0.0001578903174959123,1.047430396080017
27,4,125000,1045,9822,248197.78515625,4,202,1789,48635.3125,97.27062225341797,3.2174718379974365,3.9174251556396484,2.388965368270874,0.00018858432304114103,1.059372067451477,228,2103,49607.69921875,99.21538543701172,82.48278045654297,3.853070020675659,2.2414588928222656,0.001436717459000647,1.118207335472107,225,2236,49998.64453125,99.99727630615234,22.11418342590332,3.8404736518859863,2.2954413890838623,0.002048606751486659,1.1500954627990723,208,2091,49998.08984375,99.99614715576172,4.8538312911987305,3.9141674041748047,2.3746120929718018,0.00020674466213677078,1.0473570823669434,182,1603,49958.0390625,99.91606140136719,1.8526215553283691,3.9106950759887695,2.3745412826538086,0.00018979310698341578,1.040585994720459
28,4,125000,1039,8772,246660.7265625,4,220,1698,49084.77734375,98.16962432861328,1.457658290863037,3.9181501865386963,2.389251947402954,0.00037882328615523875,1.0612133741378784,208,1998,49308.73046875,98.6174545288086,1.7276865243911743,3.85351824760437,2.25140380859375,0.0009722947725094855,1.090430498123169,208,2001,48323.3984375,96.64686584472656,2.9763970375061035,3.8494040966033936,2.299989938735962,0.0010065436363220215,1.1179662942886353,215,1713,49945.7890625,99.89153289794922,19.28923797607422,3.9157917499542236,2.376739501953125,0.0005435681086964905,1.1072453260421753,188,1362,49998.03125,99.99610900878906,89.18919372558594,3.91192364692688,2.3766767978668213,0.00024874447262845933,1.053752064704895
29,4,125000,737,9361,249042.86328125,4,164,2511,49984.9375,99.96996307373047,3.115309238433838,3.917780637741089,2.3879151344299316,0.000304265005979687,1.0714129209518433,113,1407,49983.63671875,99.96722412109375,4.813169956207275,3.8490984439849854,2.2492759227752686,0.0016520594945177436,1.145589828491211,183,2226,49137.3125,98.2745590209961,39.42426681518555,3.8453056812286377,2.289099931716919,0.0011773204896599054,1.1390093564987183,127,1349,49972.71484375,99.94548797607422,1.3592334985733032,3.9130771160125732,2.373326301574707,0.0005908322054892778,1.1025779247283936,150,1868,49964.26171875,99.9284896850586,4.173953056335449,3.910158634185791,2.376176118850708,0.0003087925724685192,1.0677266120910645
30,4,125000,1023,9327,246343.95703125,4,232,2460,48748.015625,97.49605560302734,13.546992301940918,3.9135146141052246,2.383052349090576,0.00020288943778723478,1.057900071144104,209,1766,48908.890625,97.8177719116211,10.676368713378906,3.8248167037963867,2.219069480895996,0.0011674045817926526,1.1253509521484375,201,1710,49319.26953125,98.63851928710938,19.10950469970703,3.811184883117676,2.237981081008911,0.002690005348995328,1.175337314605713,208,1847,49384.6171875,98.76924896240234,21.428876876831055,3.9027891159057617,2.360928535461426,0.0007363533950410783,1.1299536228179932,173,1544,49983.1640625,99.96630096435547,99.96366882324219,3.9026260375976562,2.370265007019043,0.00047623395221307874,1.0590665340423584
31,4,125000,870,8317,249266.72265625,4,269,2585,49989.6328125,99.9792251586914,2.128844976425171,3.915632486343384,2.3838326930999756,0.0003208160342182964,1.06838059425354,58,747,49963.1484375,99.92628479003906,0.9666949510574341,3.836848735809326,2.246724843978882,0.0015606427332386374,1.1628652811050415,207,2029,49999.71875,99.99944305419922,40.05007553100586,3.8086607456207275,2.2210628986358643,0.002426879247650504,1.1396129131317139,130,1187,49356.83984375,98.71365356445312,6.1103925704956055,3.9029009342193604,2.3620681762695312,0.0006703304825350642,1.1100492477416992,206,1769,49957.3828125,99.9148178100586,99.77136993408203,3.9015350341796875,2.3701324462890625,0.0004255604580976069,1.0621581077575684
32,4,125000,858,8471,247520.09765625,4,203,2076,49996.43359375,99.99282836914062,43.68320846557617,3.918642520904541,2.385617256164551,0.00021724462567362934,1.0443787574768066,145,1417,49686.80078125,99.37371826171875,9.511435508728027,3.828120708465576,2.2368991374969482,0.0028330993372946978,1.1847805976867676,232,2442,49998.68359375,99.99736785888672,6.883230209350586,3.812321424484253,2.210073709487915,0.0015458321431651711,1.0989389419555664,79,804,49237.01171875,98.47405242919922,48.28523254394531,3.90405011177063,2.3637921810150146,0.0004190850304439664,1.0700303316116333,199,1732,48601.16796875,97.20231628417969,6.964154243469238,3.8987951278686523,2.3690402507781982,0.0006678795907646418,1.055132269859314
33,4,125000,810,8008,248480.40234375,4,165,1606,49992.515625,99.98503875732422,99.99263763427734,3.9187490940093994,2.3854918479919434,0.0006326031289063394,1.1181187629699707,141,1471,49876.17578125,99.75238800048828,98.09617614746094,3.802415609359741,2.205933094024658,0.0014814304886385798,1.1283900737762451,215,2001,49993.22265625,99.9864730834961,80.81007385253906,3.7983856201171875,2.1790661811828613,0.0019155597547069192,1.1138956546783447,137,1374,48621.16796875,97.24236297607422,8.684072494506836,3.8955821990966797,2.3546290397644043,0.0009195494349114597,1.0800087451934814,152,1556,49997.3203125,99.99464416503906,4.180597305297852,3.891341209411621,2.3655200004577637,0.0002629566006362438,1.0687953233718872
34,4,125000,961,9396,248044.14453125,4,168,1567,49942.17578125,99.88427734375,1.7355674505233765,3.9226303100585938,2.3899970054626465,9.151935228146613e-05,1.0217334032058716,185,1830,49993.51171875,99.9870376586914,4.834967136383057,3.8102941513061523,2.21716570854187,0.0006897497223690152,1.083643913269043,196,1785,49987.95703125,99.97592163085938,99.98128509521484,3.8158373832702637,2.196763753890991,0.001107010873965919,1.1129282712936401,210,2138,48940.58984375,97.88123321533203,24.57600212097168,3.9025747776031494,2.363316774368286,0.0003098177840001881,1.0569179058074951,202,2076,49179.91015625,98.35978698730469,18.323713302612305,3.8937840461730957,2.367854118347168,0.0006555294967256486,1.082279086112976
35,4,125000,819,8461,248779.265625,4,160,1783,49991.5703125,99.98312377929688,2.2188894748687744,3.923220157623291,2.390901565551758,8.13603401184082e-05,1.0328805446624756,164,1595,49954.484375,99.908935546875,5.33187198638916,3.7910282611846924,2.1914045810699463,0.0018260597717016935,1.1252617835998535,180,2190,48877.40234375,97.7547607421875,20.681922912597656,3.8151426315307617,2.1868462562561035,0.0005549812340177596,1.0838176012039185,172,1647,49960.77734375,99.92154693603516,1.0479599237442017,3.9026548862457275,2.363175392150879,0.0003714275371748954,1.082524299621582,143,1246,49995.03125,99.99005126953125,95.34455871582031,3.8903770446777344,2.3634114265441895,0.0003559875476639718,1.0831981897354126
36,4,125000,975,8907,248540.91015625,4,192,1937,48995.1640625,97.99029541015625,0.989453911781311,3.923680067062378,2.3916661739349365,0.00011423348769312724,1.0405943393707275,190,2012,49999.30078125,99.99859619140625,46.5826530456543,3.7746880054473877,2.1619670391082764,0.0020558142568916082,1.1362574100494385,226,1880,49992.234375,99.98445129394531,2.808687686920166,3.8164210319519043,2.1867752075195312,0.0007735419203527272,1.1449289321899414,182,1526,49993.59375,99.98717498779297,99.99455261230469,3.9038853645324707,2.3661656379699707,0.00031386135378852487,1.0870171785354614,185,1552,49560.6171875,99.12122344970703,78.540771484375,3.89007568359375,2.3618524074554443,0.00043251036549918354,1.0969306230545044
37,4,125000,954,9839,247385.671875,4,173,1781,49734.54296875,99.46903228759766,0.04082860052585602,3.9245903491973877,2.3925485610961914,0.00017084836144931614,1.0571733713150024,180,1968,49576.15234375,99.15227508544922,5.3015055656433105,3.7701427936553955,2.1549811363220215,0.0005157303530722857,1.0662826299667358,202,1849,49990.578125,99.98114013671875,99.98843383789062,3.8205766677856445,2.1973538398742676,0.0008638572762720287,1.1206878423690796,188,2164,48890.63671875,97.78135681152344,7.607595920562744,3.90832257270813,2.371952772140503,0.0005620979936793447,1.063327670097351,211,2077,49193.76171875,98.38753509521484,9.376456260681152,3.8906943798065186,2.36285662651062,0.0002985191240441054,1.0563641786575317
38,4,125000,937,8841,248898.47265625,4,182,1907,49991.19140625,99.98241424560547,89.9034423828125,3.923651695251465,2.391657829284668,0.0001513218885520473,1.0329055786132812,180,1463,49742.66796875,99.4853515625,92.04405212402344,3.74252986907959,2.130823850631714,0.0012508630752563477,1.111303448677063,174,1824,49999.2578125,99.99853515625,7.860313892364502,3.8086864948272705,2.1793575286865234,0.0014690804528072476,1.1800230741500854,218,1896,49991.66015625,99.98330688476562,4.749019622802734,3.901042938232422,2.3649230003356934,0.0004236316599417478,1.052613615989685,183,1751,49173.6953125,98.347412109375,2.1451101303100586,3.884585380554199,2.3600049018859863,0.0004097914497833699,1.0821893215179443
39,4,125000,809,7858,248317.3515625,4,151,1808,48991.55859375,97.98307800292969,2.020122766494751,3.9248740673065186,2.3928771018981934,8.20159912109375e-05,1.0244033336639404,127,1069,49976.6875,99.95342254638672,1.761074185371399,3.739896535873413,2.1213557720184326,0.0031030343379825354,1.198669195175171,174,1528,49998.05078125,99.99612426757812,1.9980854988098145,3.8192737102508545,2.196650743484497,0.0009219812927767634,1.1032658815383911,182,1936,49641.96875,99.28394317626953,85.17911529541016,3.905426502227783,2.3681466579437256,0.0002773666346911341,1.0489963293075562,175,1517,49709.0859375,99.41810607910156,4.0294694900512695,3.8878936767578125,2.363929271697998,0.0003841304569505155,1.0488249063491821
