episode,seed,steps,total_clicks,total_wins,total_cost,ppo_epochs_run,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,kl_1458,ratio_max_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,kl_2259,ratio_max_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,kl_3386,ratio_max_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,kl_2997,ratio_max_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476,kl_3476,ratio_max_3476
14,2,125000,869,9973,249772.16796875,4,171,1899,49987.94140625,99.97589111328125,2.8374993801116943,3.9282047748565674,2.395874261856079,8.52704033604823e-05,1.0300681591033936,180,1937,49998.875,99.99775695800781,99.99976348876953,3.9280638694763184,2.395836353302002,9.599923942005262e-05,1.0387837886810303,165,1961,49804.24609375,99.60850524902344,0.10264985263347626,3.921119213104248,2.391432762145996,0.00016819476149976254,1.036045789718628,170,1798,49997.57421875,99.9951400756836,7.30434513092041,3.9244868755340576,2.3942790031433105,0.0001453542645322159,1.040669322013855,183,2378,49983.53125,99.9670639038086,3.3642165660858154,3.9217641353607178,2.3915977478027344,0.00019305467139929533,1.0415881872177124
15,2,125000,563,6860,248497.07421875,4,74,855,49990.5859375,99.98114776611328,99.98844146728516,3.9282782077789307,2.39609956741333,0.00010157823271583766,1.035355806350708,100,1026,49940.4921875,99.88094329833984,99.55508422851562,3.927652597427368,2.3953402042388916,0.00010575294436421245,1.0328528881072998,145,2025,49996.0234375,99.99203491210938,2.653123378753662,3.9198179244995117,2.390622615814209,0.00018220423953607678,1.0407402515411377,116,1307,49988.796875,99.97754669189453,99.98369598388672,3.924229383468628,2.394083261489868,0.00013010978000238538,1.0408023595809937,128,1647,48581.17578125,97.1623764038086,8.070191383361816,3.9199583530426025,2.391069173812866,0.00030782222165726125,1.0519331693649292
16,2,125000,1016,9187,248763.9453125,4,239,2111,49907.5859375,99.81510925292969,0.7306769490242004,3.9278814792633057,2.3958652019500732,0.00015274762699846178,1.0362132787704468,241,2503,49982.5703125,99.96509552001953,3.404979705810547,3.9268298149108887,2.3946681022644043,0.00018129109230358154,1.0396456718444824,121,843,49998.40625,99.9968032836914,3.9435923099517822,3.918832302093506,2.389944076538086,0.0002563166490290314,1.0540707111358643,204,1675,49992.328125,99.9846420288086,4.059240341186523,3.9236652851104736,2.3936445713043213,0.0001587104779900983,1.0311925411224365,211,2055,48883.0546875,97.76608276367188,12.229247093200684,3.917971134185791,2.3894479274749756,0.00040189980063587427,1.0799407958984375
17,2,125000,780,8595,247202.44140625,4,178,2275,48528.359375,97.05669403076172,3.944305181503296,3.926368236541748,2.394550085067749,0.00026149273617193103,1.0424349308013916,142,1308,49995.0859375,99.99018096923828,2.4203362464904785,3.9248106479644775,2.3931593894958496,0.00016993760073091835,1.032810091972351,166,1782,48692.07421875,97.38410949707031,11.776758193969727,3.9122161865234375,2.3863277435302734,0.0003437375999055803,1.070721983909607,160,1741,49990.48828125,99.98096466064453,0.8561102747917175,3.9221084117889404,2.392728090286255,0.00020184754976071417,1.0485758781433105,134,1489,49996.43359375,99.99280548095703,15.065873146057129,3.9137511253356934,2.386715888977051,0.00026868103304877877,1.0417720079421997
18,2,125000,1025,9048,248351.703125,4,198,1747,48996.18359375,97.99236297607422,28.363557815551758,3.9262144565582275,2.3942863941192627,0.0001435518206562847,1.043308138847351,210,1898,49519.75,99.03939819335938,58.44931411743164,3.9245245456695557,2.3932101726531982,9.545325883664191e-05,1.0541516542434692,217,1802,49876.97265625,99.75399017333984,4.4553656578063965,3.9112730026245117,2.3857481479644775,0.0004823827766813338,1.0714542865753174,202,1898,49976.89453125,99.95375061035156,2.1541714668273926,3.921818733215332,2.3926498889923096,0.00021439313422888517,1.0612812042236328,198,1703,49981.90234375,99.96377563476562,99.95811462402344,3.91581392288208,2.3875932693481445,0.0003779292164836079,1.0773546695709229
19,2,125000,848,7602,249724.34375,4,149,1123,49778.85546875,99.55775451660156,0.2856391668319702,3.925283432006836,2.3935043811798096,0.00020905971177853644,1.046247959136963,179,1547,49989.1953125,99.97840118408203,99.98489379882812,3.923600435256958,2.3927345275878906,0.0001243972801603377,1.0451549291610718,194,1958,49997.8984375,99.99580383300781,6.77955436706543,3.9073541164398193,2.383312702178955,0.0006582760834135115,1.0949431657791138,135,1263,49959.6796875,99.91936492919922,99.79500579833984,3.919931650161743,2.392317533493042,0.00027472496731206775,1.0599592924118042,191,1711,49998.71484375,99.99745178222656,47.114349365234375,3.914113759994507,2.3855316638946533,0.0002902841370087117,1.0562739372253418
20,2,125000,1092,9600,248199.77734375,4,261,2698,49986.60546875,99.97319030761719,2.087815523147583,3.9251341819763184,2.3932714462280273,0.00023878335196059197,1.043873906135559,232,1816,49985.15625,99.97030639648438,16.987749099731445,3.924339771270752,2.3931589126586914,0.0002141499426215887,1.0374201536178589,151,1184,49975.8125,99.95159912109375,2.530925750732422,3.907352924346924,2.3844428062438965,0.0002582502202130854,1.0371322631835938,203,1854,48269.74609375,96.53951263427734,1.717368483543396,3.918445348739624,2.391655445098877,0.0003046297933906317,1.044389247894287,245,2048,49982.45703125,99.96501159667969,1.326635718345642,3.9138689041137695,2.3847975730895996,0.0003413820231799036,1.0688472986221313
21,2,125000,735,6753,248224.51171875,4,129,996,49983.28125,99.96659088134766,4.520246982574463,3.927316427230835,2.395198345184326,7.72905332269147e-05,1.0271934270858765,129,1100,49780.0,99.5599365234375,94.11723327636719,3.9268388748168945,2.3950064182281494,0.00010262012074235827,1.0306041240692139,189,1795,49977.53515625,99.95507049560547,9.668577194213867,3.9118282794952393,2.38838529586792,0.0003503990010358393,1.0732803344726562,156,1597,49735.78125,99.47151947021484,91.62959289550781,3.9199798107147217,2.3923048973083496,7.638454553671181e-05,1.0263091325759888,132,1265,48747.9140625,97.49588012695312,14.083032608032227,3.9171719551086426,2.387049913406372,0.00018849610933102667,1.0642651319503784
22,2,125000,617,5913,249651.72265625,4,41,435,49929.33984375,99.85869598388672,99.37442016601562,3.927133083343506,2.394876003265381,6.698369543300942e-05,1.0269426107406616,105,1114,49991.9375,99.98384094238281,3.274818181991577,3.927490234375,2.3954243659973145,0.00018496990378480405,1.0504239797592163,84,657,49976.1796875,99.95238494873047,2.5838470458984375,3.9111857414245605,2.3896021842956543,0.0003563427890185267,1.038980484008789,183,1740,49955.98828125,99.91194915771484,2.0336685180664062,3.919896125793457,2.3921916484832764,7.604122220072895e-05,1.0274171829223633,204,1967,49798.27734375,99.59656524658203,2.6765215396881104,3.9144890308380127,2.385016918182373,0.0003038597060367465,1.0522818565368652
23,2,125000,1070,9086,249287.09765625,4,254,2133,49996.60546875,99.99320983886719,4.446376323699951,3.9256913661956787,2.39410662651062,8.152961527230218e-05,1.0257503986358643,191,1609,49976.27734375,99.95256805419922,2.1569950580596924,3.9265992641448975,2.395170211791992,0.0001507162960479036,1.0503302812576294,206,1724,49982.73828125,99.96551513671875,2.5857746601104736,3.902521848678589,2.387554168701172,0.0003274393093306571,1.0486704111099243,211,1922,49997.12890625,99.99412536621094,99.99876403808594,3.9187028408050537,2.390947103500366,0.0001560974051244557,1.0357015132904053,208,1698,49334.34765625,98.66866302490234,18.15345573425293,3.910867214202881,2.3825578689575195,0.0003324794815853238,1.0539425611495972
24,2,125000,822,7828,249160.34765625,4,202,1973,49987.6953125,99.97533416748047,3.2589972019195557,3.925132989883423,2.393853187561035,6.09302514931187e-05,1.0193488597869873,193,1733,49991.30078125,99.98260498046875,6.208022594451904,3.925784111022949,2.395020008087158,9.056806447915733e-05,1.0246089696884155,52,498,49990.92578125,99.98184967041016,99.98924255371094,3.900829315185547,2.3880467414855957,0.0002698612224776298,1.0563223361968994,139,937,49196.44140625,98.39287567138672,44.595149993896484,3.9186084270477295,2.3902640342712402,0.00016167163266800344,1.0370620489120483,236,2687,49993.984375,99.98800659179688,7.289669990539551,3.910135507583618,2.3823280334472656,0.00026900527882389724,1.0711381435394287
25,2,125000,1041,10236,249888.1875,4,221,2512,49923.859375,99.84774780273438,20.541866302490234,3.9257891178131104,2.3946123123168945,6.323098932625726e-05,1.0190796852111816,205,1962,49983.39453125,99.96674346923828,99.9646224975586,3.925469160079956,2.394970655441284,0.00012122869520680979,1.0456852912902832,216,1980,49986.84375,99.97367858886719,35.33707046508789,3.8978164196014404,2.3869786262512207,0.0002960419515147805,1.0381039381027222,198,1818,49997.34375,99.99468231201172,30.395790100097656,3.917790412902832,2.38881778717041,0.00015682696539442986,1.0389186143875122,201,1964,49996.74609375,99.99346160888672,2.7464425563812256,3.912559986114502,2.3837573528289795,0.0002596998238004744,1.0592467784881592
26,2,125000,857,8051,248210.63671875,4,168,1491,49995.79296875,99.99156951904297,1.2734099626541138,3.925112724304199,2.39424729347229,5.9888359828619286e-05,1.0257161855697632,195,1653,49929.41015625,99.85880279541016,1.9639081954956055,3.924307107925415,2.3944311141967773,5.277156742522493e-05,1.030514121055603,170,2028,49997.76171875,99.99557495117188,12.551776885986328,3.890195846557617,2.384589672088623,0.0003510284295771271,1.0764853954315186,159,1370,48322.6171875,96.64523315429688,2.3914976119995117,3.915468692779541,2.3869853019714355,0.000216457832721062,1.0505837202072144,165,1509,49965.0546875,99.93009185791016,99.84564971923828,3.9117279052734375,2.383490562438965,0.00035879373899661005,1.0588972568511963
27,2,125000,940,8800,249237.19140625,4,171,1618,49418.32421875,98.83668518066406,2.4872303009033203,3.9239256381988525,2.3936891555786133,0.00021097420540172607,1.0369750261306763,184,2071,49860.2265625,99.72038269042969,24.627599716186523,3.9227333068847656,2.3935508728027344,7.640361582161859e-05,1.0170193910598755,177,1296,49994.9609375,99.98988342285156,26.009506225585938,3.8794424533843994,2.381380319595337,0.0009028172353282571,1.0610343217849731,213,1912,49977.64453125,99.95528411865234,8.314321517944336,3.9122509956359863,2.38419771194458,0.0001688384945737198,1.04093337059021,195,1903,49986.03515625,99.97203063964844,3.248307228088379,3.910909414291382,2.383662462234497,0.0002402758545940742,1.0399460792541504
28,2,125000,675,7825,248195.73828125,4,154,1872,49950.26953125,99.90046691894531,1.5142377614974976,3.924023389816284,2.394235372543335,0.00016642808623146266,1.0388209819793701,130,1239,49031.8828125,98.06378173828125,25.656482696533203,3.9218292236328125,2.393073320388794,0.000219681256567128,1.0204883813858032,115,1228,49306.14453125,98.61225128173828,2.4877216815948486,3.8759496212005615,2.3795087337493896,0.0007370924577116966,1.0877535343170166,135,1699,49917.6640625,99.83529663085938,9.687541007995605,3.9123549461364746,2.3841052055358887,0.0004027581016998738,1.074553370475769,141,1787,49989.77734375,99.9794692993164,99.9863052368164,3.9116618633270264,2.3848376274108887,0.00026028393767774105,1.0576720237731934
29,2,125000,893,8270,248863.85546875,4,222,1874,48912.671875,97.82530975341797,22.79899787902832,3.9251437187194824,2.395275115966797,7.443427602993324e-05,1.024031639099121,160,1489,49993.015625,99.98607635498047,5.497218132019043,3.9212353229522705,2.39300274848938,0.0001086544943973422,1.0347981452941895,215,2369,49976.75390625,99.95355987548828,2.589205503463745,3.8753771781921387,2.378286123275757,0.0006852936348877847,1.0802333354949951,117,980,49992.96484375,99.9859390258789,99.99349212646484,3.915114164352417,2.386652708053589,0.0002793693565763533,1.077904462814331,179,1558,49988.44921875,99.9769058227539,4.700932025909424,3.913325071334839,2.38663649559021,0.0002897930098697543,1.0611096620559692
30,2,125000,951,9962,247857.79296875,4,192,1933,49292.6015625,98.58525085449219,53.4820442199707,3.9254748821258545,2.3956174850463867,5.965709715383127e-05,1.021933674812317,185,1990,49985.5234375,99.97105407714844,2.7411768436431885,3.920257091522217,2.3922195434570312,0.0003296112990938127,1.0756150484085083,219,2578,49956.9140625,99.91383361816406,2.9643754959106445,3.8706235885620117,2.3739192485809326,0.0010328125208616257,1.1146990060806274,187,1735,49994.80078125,99.98961639404297,2.0920474529266357,3.914616823196411,2.3865084648132324,0.00023329972464125603,1.0687463283538818,168,1726,48627.953125,97.25589752197266,9.500299453735352,3.9126336574554443,2.385965585708618,0.0002871704054996371,1.0656412839889526
31,2,125000,943,8566,248938.09765625,4,145,1250,49986.76171875,99.9735107421875,1.9705379009246826,3.9249448776245117,2.395397663116455,9.092807886190712e-05,1.0372109413146973,223,1955,49835.8984375,99.67182159423828,6.364681720733643,3.9171407222747803,2.389843225479126,0.0006416678079403937,1.1148217916488647,184,1817,49153.26953125,98.3065414428711,40.7945671081543,3.854827404022217,2.362260580062866,0.0009499859879724681,1.1120636463165283,155,1541,49995.234375,99.99044799804688,4.3416242599487305,3.9118785858154297,2.38537859916687,0.00032250641379505396,1.0481199026107788,236,2003,49966.93359375,99.93383026123047,4.0246195793151855,3.9111454486846924,2.384291410446167,0.0003568053070921451,1.1033999919891357
32,2,125000,870,9952,248387.62890625,4,169,2264,48582.75390625,97.16551208496094,8.115056991577148,3.9257590770721436,2.3962783813476562,0.00011990308848908171,1.0439242124557495,141,1726,49954.45703125,99.90890502929688,96.63243865966797,3.918775796890259,2.3894336223602295,0.00029955862555652857,1.0496978759765625,158,1850,49983.0546875,99.96614074707031,18.734529495239258,3.8577888011932373,2.3574910163879395,0.001098229899071157,1.088675618171692,186,1931,49988.44140625,99.9769515991211,1.941369891166687,3.91261887550354,2.3868772983551025,0.0003695416380651295,1.0337412357330322,216,2181,49878.921875,99.75788879394531,7.4381794929504395,3.9128081798553467,2.384465456008911,0.00011988877668045461,1.0187580585479736
33,2,125000,960,9686,247926.2421875,4,221,2022,48998.68359375,97.997314453125,1.724363923072815,3.925431728363037,2.396247148513794,6.808280886616558e-05,1.0276764631271362,149,1663,49954.43359375,99.9087905883789,99.73812866210938,3.9164249897003174,2.385347604751587,0.00023184299061540514,1.0489414930343628,187,1909,49041.6875,98.08338165283203,16.678447723388672,3.8384764194488525,2.338733434677124,0.0021925950422883034,1.176406741142273,183,1989,49997.60546875,99.99520111083984,16.003395080566406,3.9072630405426025,2.385232925415039,0.0004965639091096818,1.0792129039764404,220,2103,49933.83203125,99.8676528930664,99.45085906982422,3.9110260009765625,2.383511543273926,0.0003064727643504739,1.069633960723877
34,2,125000,1049,9710,247858.58984375,4,205,2082,48791.5078125,97.58296203613281,16.101476669311523,3.926190137863159,2.3965179920196533,7.707833719905466e-05,1.0203078985214233,229,2502,49611.14453125,99.22221374511719,12.997633934020996,3.918567180633545,2.3852202892303467,0.00041130304452963173,1.0656321048736572,229,1761,49989.99609375,99.97988891601562,99.98686218261719,3.8339617252349854,2.3283019065856934,0.0007836198783479631,1.089939832687378,204,1663,49474.30859375,98.9486312866211,70.77239227294922,3.9057140350341797,2.3859915733337402,0.0005734062287956476,1.0692352056503296,182,1702,49991.6328125,99.98326110839844,3.895963668823242,3.911113739013672,2.3845651149749756,0.00028405903140082955,1.0459730625152588
35,2,125000,796,7260,248489.72265625,4,239,2525,49221.078125,98.44213104248047,14.723889350891113,3.9268362522125244,2.3969192504882812,5.217313810135238e-05,1.019556999206543,23,315,49983.75,99.9675064086914,31.356403350830078,3.9238157272338867,2.3888020515441895,0.0001546215935377404,1.059781789779663,155,1287,49992.3828125,99.98477935791016,10.049643516540527,3.847609758377075,2.3347232341766357,0.0006301403045654297,1.0708266496658325,227,1823,49297.8828125,98.59574127197266,9.682865142822266,3.9073433876037598,2.3872127532958984,0.00039773224852979183,1.0850648880004883,152,1310,49994.62890625,99.98927307128906,10.440534591674805,3.9130964279174805,2.387004852294922,0.00026686189812608063,1.0595468282699585
36,2,125000,656,8088,249954.1328125,4,186,2060,49997.1640625,99.99429321289062,14.309954643249512,3.926967144012451,2.3970417976379395,2.7501582735567354e-05,1.0146323442459106,60,887,49991.43359375,99.98284149169922,99.9903793334961,3.9230570793151855,2.3886919021606445,0.0001771497627487406,1.0504130125045776,111,1371,49996.8203125,99.9936752319336,15.812395095825195,3.8471593856811523,2.327946186065674,0.001184685155749321,1.1377191543579102,98,1492,49996.203125,99.99241638183594,99.9980239868164,3.9048986434936523,2.3858659267425537,0.000573947443626821,1.134072184562683,201,2278,49972.51171875,99.94499969482422,1.8534659147262573,3.90742826461792,2.3846216201782227,0.00020362852956168354,1.0602614879608154
37,2,125000,1110,9949,247121.33203125,4,259,2432,49990.90234375,99.98184204101562,99.98924255371094,3.926992177963257,2.397141933441162,8.466005238005891e-05,1.0294013023376465,220,1896,48327.515625,96.65503692626953,3.027815818786621,3.9231784343719482,2.3884706497192383,0.00022066115343477577,1.0514061450958252,191,1733,49977.984375,99.95594787597656,6.073545932769775,3.847101926803589,2.3185951709747314,0.0019014310091733932,1.122131109237671,220,1926,48829.72265625,97.65946197509766,2.6802830696105957,3.9020180702209473,2.383416175842285,0.0005774807650595903,1.0663782358169556,220,1962,49995.20703125,99.99038696289062,2.71370792388916,3.90451717376709,2.3837387561798096,0.00017582892905920744,1.0372188091278076
38,2,125000,469,4954,247819.15234375,4,67,719,49992.23046875,99.98443603515625,99.99205780029297,3.9271240234375,2.3970437049865723,6.940841558389366e-05,1.0314768552780151,144,1650,49971.30859375,99.9426040649414,2.166166067123413,3.922936201095581,2.388131618499756,0.00020185232278890908,1.0392961502075195,50,343,49155.328125,98.3106460571289,17.44977569580078,3.858414888381958,2.321218490600586,0.0014681887114420533,1.1834192276000977,121,1094,49234.34765625,98.46868133544922,48.03782653808594,3.9001758098602295,2.382126569747925,0.0003861713339574635,1.073930025100708,87,1148,49465.9375,98.931884765625,69.99202728271484,3.9038703441619873,2.3839683532714844,0.00025630948948673904,1.0551478862762451
39,2,125000,873,9126,248801.1328125,4,190,2102,49678.1796875,99.35636138916016,39.78512191772461,3.925401449203491,2.3968098163604736,4.894494850304909e-05,1.0191127061843872,164,1912,49158.0859375,98.31624603271484,41.21458435058594,3.9217681884765625,2.386948585510254,0.0001651787752052769,1.0506623983383179,172,1634,49995.22265625,99.99039459228516,4.802879333496094,3.839916944503784,2.2891104221343994,0.0022018097806721926,1.2585934400558472,167,1828,49980.16015625,99.9603042602539,3.252514600753784,3.8942315578460693,2.3777661323547363,0.00017685889906715602,1.0476073026657104,180,1650,49989.484375,99.9789810180664,4.141739368438721,3.8979945182800293,2.3818535804748535,0.0003448390925768763,1.0583854913711548
