episode,seed,steps,total_clicks,total_wins,total_cost,ppo_epochs_run,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,kl_1458,ratio_max_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,kl_2259,ratio_max_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,kl_3386,ratio_max_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,kl_2997,ratio_max_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476,kl_3476,ratio_max_3476
31,1,125000,1066,9767,248376.35546875,4,251,2308,49410.61328125,98.82128143310547,64.76017761230469,3.9134538173675537,2.37485671043396,0.000270173535682261,1.0305368900299072,198,2111,49988.03125,99.97614288330078,1.9566898345947266,3.90990948677063,2.3777594566345215,0.0001925826072692871,1.0514417886734009,214,1912,49983.48828125,99.96694946289062,2.83127760887146,3.9243381023406982,2.3929169178009033,0.0002000761014642194,1.0363683700561523,232,1796,49224.6328125,98.44921112060547,18.8476505279541,3.8429133892059326,2.337822198867798,0.0018991350661963224,1.1796574592590332,171,1640,49769.58984375,99.53919219970703,33.13264465332031,3.9005839824676514,2.3771774768829346,0.00031034229323267937,1.0449985265731812
32,1,125000,1010,8297,248798.53515625,4,218,1871,48862.23046875,97.72444915771484,15.587674140930176,3.9067680835723877,2.3629400730133057,0.0004534768813755363,1.0717369318008423,214,1637,49991.55078125,99.98310089111328,3.7447316646575928,3.9079461097717285,2.37544584274292,0.00040135381277650595,1.0764796733856201,189,1414,49977.578125,99.95508575439453,1.391632080078125,3.92191219329834,2.390956401824951,0.00028612135793082416,1.0618613958358765,215,2017,49973.11328125,99.94621276855469,1.426705002784729,3.832770824432373,2.3386917114257812,0.0011629580985754728,1.113385796546936,174,1358,49994.0625,99.98812866210938,99.99527740478516,3.890329122543335,2.3683829307556152,0.0008520698174834251,1.126720666885376
33,1,125000,818,8479,245644.65234375,4,155,1702,47726.33203125,95.4526138305664,0.03756221383810043,3.909270763397217,2.3683252334594727,0.0006212782463990152,1.1071239709854126,130,1292,49707.390625,99.4147720336914,0.18478703498840332,3.9118735790252686,2.378666400909424,0.00030426023295149207,1.0535038709640503,210,2276,49979.31640625,99.95867156982422,2.4789156913757324,3.9227263927459717,2.391406536102295,0.00022217273362912238,1.0550910234451294,148,1048,48253.05859375,96.506103515625,2.063274621963501,3.856567859649658,2.35210919380188,0.0008843111572787166,1.160925030708313,175,2161,49978.5546875,99.95713806152344,49.13044738769531,3.891064167022705,2.366940498352051,0.000923695566598326,1.103026032447815
34,1,125000,640,6075,247879.796875,4,205,2115,49995.7421875,99.991455078125,99.99751281738281,3.9042460918426514,2.3650403022766113,0.0003497600555419922,1.051517367362976,55,649,49186.84765625,98.37364196777344,43.73655700683594,3.916318655014038,2.382319927215576,8.460044773528352e-05,1.0194627046585083,164,1189,48722.2734375,97.44451904296875,12.884734153747559,3.9212114810943604,2.3897688388824463,0.0001259207638213411,1.0296924114227295,58,554,49995.2890625,99.99052429199219,17.442371368408203,3.8724617958068848,2.3592844009399414,0.0008289670804515481,1.1028612852096558,158,1568,49979.64453125,99.95928192138672,3.9712581634521484,3.880767345428467,2.3559327125549316,0.0008806705009192228,1.0927082300186157
35,1,125000,929,8949,248487.09375,4,193,2025,49986.42578125,99.97296905517578,4.032770156860352,3.895557165145874,2.3531715869903564,0.0009662818629294634,1.099938154220581,170,1536,49786.73046875,99.57349395751953,5.016167640686035,3.9110658168792725,2.3768694400787354,0.000255935185123235,1.060767650604248,161,1351,48734.28125,97.46858215332031,4.043769836425781,3.917259693145752,2.3857128620147705,0.00035936592030338943,1.0890530347824097,206,1902,49988.8515625,99.97767639160156,6.076233386993408,3.862388849258423,2.3541595935821533,0.0010353350080549717,1.0765560865402222,199,2135,49990.8046875,99.9815444946289,55.69230651855469,3.8683929443359375,2.3433010578155518,0.0007557296776212752,1.085132122039795
36,1,125000,825,8276,249224.35546875,4,153,1441,49270.51171875,98.54105377197266,5.201432228088379,3.8966779708862305,2.35670804977417,0.0005167818162590265,1.0786561965942383,200,2383,49993.18359375,99.986328125,7.841628074645996,3.9133293628692627,2.3786587715148926,0.00014638900756835938,1.063140630722046,169,1687,49988.8671875,99.97775268554688,6.3713555335998535,3.9177629947662354,2.3851146697998047,0.00028164146351628006,1.0668176412582397,152,1216,49975.50390625,99.95101928710938,3.077547788619995,3.8788976669311523,2.3621296882629395,0.0004074072639923543,1.0903255939483643,151,1549,49996.2890625,99.99248504638672,5.427318572998047,3.8732879161834717,2.349658727645874,0.0005557751283049583,1.0537656545639038
37,1,125000,698,7746,247952.92578125,4,138,1509,49997.37890625,99.99478149414062,99.9990463256836,3.8970024585723877,2.3594069480895996,0.00024338482762686908,1.0534119606018066,142,2275,49401.0390625,98.80209350585938,13.511688232421875,3.9137158393859863,2.378445625305176,0.00017131805361714214,1.051977276802063,133,1336,49997.1796875,99.99436950683594,15.266768455505371,3.917466402053833,2.3845181465148926,0.000246424664510414,1.0391435623168945,142,1110,49379.04296875,98.7580795288086,1.8384007215499878,3.884916067123413,2.3631751537323,0.0008994960808195174,1.1103309392929077,143,1516,49178.28515625,98.35659790039062,33.827754974365234,3.8722007274627686,2.348464250564575,0.0005318045732565224,1.0617347955703735
38,1,125000,875,8030,247686.83203125,4,201,1859,49148.1328125,98.29627990722656,9.332233428955078,3.8921728134155273,2.3527841567993164,0.0004022002103738487,1.0497394800186157,155,1179,49137.1015625,98.27421569824219,17.804790496826172,3.914686918258667,2.3788068294525146,0.0001457452744944021,1.0358432531356812,123,1292,49985.8671875,99.97174835205078,2.054241895675659,3.916105270385742,2.383427381515503,0.00020526646403595805,1.0525312423706055,209,1966,49996.51953125,99.99307250976562,99.99833679199219,3.881455659866333,2.355705499649048,0.000409195403335616,1.0796153545379639,187,1734,49419.2109375,98.83843231201172,65.5777587890625,3.8647332191467285,2.344548225402832,0.0007199096726253629,1.1025416851043701
39,1,125000,1011,9308,247073.05859375,4,211,1557,49994.91015625,99.98978424072266,99.99647521972656,3.884765625,2.3420965671539307,0.0005491685587912798,1.0463167428970337,184,1975,49299.55078125,98.59911346435547,1.9021490812301636,3.9126439094543457,2.3762547969818115,0.00022247314336709678,1.0482593774795532,191,1846,49333.453125,98.66693115234375,14.750591278076172,3.9155895709991455,2.3826189041137695,0.0003189420676790178,1.0469526052474976,210,2086,48759.8203125,97.51968383789062,2.032642364501953,3.87555193901062,2.3467795848846436,0.0006397247198037803,1.0971858501434326,215,1844,49685.32421875,99.37065124511719,12.295341491699219,3.859123468399048,2.3450324535369873,0.00047354219714179635,1.07924222946167
40,1,125000,644,6795,248491.796875,4,72,729,49989.83984375,99.97967529296875,4.416972637176514,3.8870625495910645,2.3430378437042236,0.001404473790898919,1.145612120628357,188,2272,49990.8828125,99.9818344116211,11.558524131774902,3.9134433269500732,2.3764429092407227,0.0001299953437410295,1.0278719663619995,121,1305,49677.7890625,99.35554504394531,87.81303405761719,3.918097972869873,2.384345531463623,0.0004094004398211837,1.086629033088684,79,882,49994.546875,99.98910522460938,99.99601745605469,3.8804967403411865,2.351396322250366,0.000558745872694999,1.1253455877304077,184,1607,48838.73828125,97.67745971679688,3.8498992919921875,3.859459161758423,2.351886510848999,0.0005581664736382663,1.0774106979370117
41,1,125000,888,8598,249661.84375,4,185,1575,49997.109375,99.99421691894531,81.68045043945312,3.87080979347229,2.322391986846924,0.001977531937882304,1.2437678575515747,198,1964,49996.93359375,99.99395751953125,99.99871826171875,3.912412405014038,2.3741939067840576,0.00027209758991375566,1.0708770751953125,198,2144,49928.91796875,99.85781860351562,0.8237513303756714,3.9191744327545166,2.384901285171509,0.0003445434558670968,1.055759310722351,151,1254,49747.54296875,99.4951400756836,0.001694166916422546,3.872744083404541,2.3488986492156982,0.0008005904965102673,1.0935922861099243,156,1661,49991.33984375,99.982666015625,5.016491413116455,3.847838878631592,2.3501341342926025,0.0007450723205693066,1.0818803310394287
42,1,125000,662,5989,246707.11328125,4,132,1533,49208.3046875,98.41661071777344,2.963533878326416,3.8784313201904297,2.3343942165374756,0.0007341527962125838,1.0989309549331665,177,1612,49153.91796875,98.30780792236328,31.803686141967773,3.912966012954712,2.3734130859375,9.088277874980122e-05,1.0397502183914185,216,1752,49884.3671875,99.76873779296875,2.700526237487793,3.9234397411346436,2.389789581298828,0.00019461631018202752,1.0419542789459229,19,197,49741.65625,99.48331451416016,91.98356628417969,3.891279935836792,2.366788864135742,0.0006241202354431152,1.0747573375701904,118,895,48718.8671875,97.43769836425781,8.165986061096191,3.865750551223755,2.3625924587249756,0.0005697179003618658,1.078561544418335
43,1,125000,694,8505,248782.484375,4,130,1547,49994.6484375,99.98932647705078,99.99616241455078,3.8671722412109375,2.322937488555908,0.0004490136925596744,1.0432792901992798,137,1990,49998.16015625,99.9963150024414,99.9994888305664,3.912661552429199,2.371932029724121,0.00017031907918862998,1.0435574054718018,135,1400,49986.64453125,99.97333526611328,4.571617126464844,3.9233558177948,2.3894407749176025,0.0002196455025114119,1.0465563535690308,175,2077,49998.9765625,99.99796295166016,2.349687337875366,3.8781325817108154,2.3603999614715576,0.0006233334424905479,1.0959382057189941,117,1491,48804.0546875,97.60812377929688,16.722179412841797,3.850775957107544,2.357388496398926,0.0007912158616818488,1.1144417524337769
44,1,125000,852,7690,246278.671875,4,166,1644,49994.03125,99.98809051513672,2.9460196495056152,3.8750884532928467,2.3384532928466797,0.0008586811600252986,1.0750043392181396,172,1344,49973.33203125,99.94670104980469,1.6052840948104858,3.914325475692749,2.371260404586792,0.0006483650067821145,1.1130620241165161,160,1677,48546.6015625,97.09329223632812,5.839892864227295,3.9255011081695557,2.391632556915283,0.00020364999363664538,1.0597034692764282,157,1276,47806.125,95.61221313476562,0.0010000000474974513,3.885935068130493,2.3660295009613037,0.0003661561058834195,1.0836666822433472,197,1749,49958.58203125,99.91718292236328,99.7838363647461,3.8551573753356934,2.360107898712158,0.0007363486220128834,1.1128709316253662
45,1,125000,629,6521,246475.1640625,4,131,1321,48707.4921875,97.41500854492188,5.863734722137451,3.8776321411132812,2.3471925258636475,0.0005097102839499712,1.0445297956466675,156,1321,49999.30859375,99.99868774414062,99.9999008178711,3.916243553161621,2.3743717670440674,0.00022460936452262104,1.0544376373291016,93,847,49997.3203125,99.99466705322266,99.99898529052734,3.924882650375366,2.3899903297424316,0.00017434358596801758,1.0472257137298584,71,1090,48578.0703125,97.15616607666016,7.981658458709717,3.8941404819488525,2.372880458831787,0.000508966448251158,1.105964183807373,178,1942,49192.97265625,98.3859634399414,3.5503296852111816,3.8497390747070312,2.3590402603149414,0.0008092188509181142,1.1421823501586914
46,1,125000,650,6677,249920.984375,4,120,1465,49993.8046875,99.98764038085938,99.99492645263672,3.8832736015319824,2.3594815731048584,0.0005924177239648998,1.099388599395752,129,1468,49983.0390625,99.96611022949219,99.9632797241211,3.9180798530578613,2.374969959259033,0.0003398895205464214,1.0859318971633911,142,1230,49995.94140625,99.99183654785156,1.8001528978347778,3.9266984462738037,2.3924522399902344,8.148670167429373e-05,1.0304439067840576,143,1664,49970.84765625,99.9416732788086,2.461888074874878,3.900028705596924,2.3782799243927,0.0006214284803718328,1.105717420578003,116,850,49977.3515625,99.95467376708984,99.93468475341797,3.868802070617676,2.3689045906066895,0.00012100219464628026,1.0326805114746094
47,1,125000,1061,9583,249682.71484375,4,206,1620,49944.44921875,99.88890075683594,1.1302348375320435,3.865379571914673,2.3531863689422607,0.0009205078822560608,1.1023324728012085,198,2082,49970.72265625,99.94145965576172,99.89151000976562,3.9165289402008057,2.376091480255127,0.0003651690494734794,1.056300163269043,189,1616,49777.1484375,99.55427551269531,93.9695053100586,3.924135684967041,2.388500690460205,0.00014079092943575233,1.0623977184295654,206,1724,49993.7109375,99.9874038696289,7.940582275390625,3.8974571228027344,2.3782734870910645,0.0003547310770954937,1.0510467290878296,262,2541,49996.68359375,99.99344635009766,4.351414203643799,3.842501163482666,2.356248617172241,0.000327312940498814,1.060980200767517
48,1,125000,856,7571,249858.53515625,4,139,1168,49999.00390625,99.9980239868164,7.776322841644287,3.8748769760131836,2.36454701423645,0.00077578064519912,1.1054259538650513,207,1812,49985.3984375,99.97079467773438,2.025433301925659,3.918121814727783,2.379059076309204,0.0005488467286340892,1.0832316875457764,214,2103,49923.046875,99.84603881835938,99.25824737548828,3.925513744354248,2.390347957611084,5.5730342864990234e-05,1.0244009494781494,228,1896,49952.18359375,99.90442657470703,1.2188904285430908,3.9028313159942627,2.3820881843566895,0.00011517524399096146,1.0379951000213623,68,592,49998.90234375,99.9977798461914,68.1375503540039,3.852419376373291,2.357541561126709,0.0006828474579378963,1.106980323791504
49,1,125000,1061,9486,247823.12109375,4,228,2119,48509.7734375,97.01960754394531,3.131897449493408,3.849982261657715,2.355529308319092,0.0009095215355046093,1.0960972309112549,198,1625,49998.81640625,99.9975357055664,99.999755859375,3.9159111976623535,2.381573438644409,0.0003130793629679829,1.0445486307144165,190,1528,49931.765625,99.86347198486328,99.41583251953125,3.9223344326019287,2.3852977752685547,9.675264300312847e-05,1.0301761627197266,201,1887,49387.01953125,98.77403259277344,0.04523029923439026,3.901923179626465,2.3816704750061035,0.0009496664861217141,1.1495997905731201,244,2327,49995.74609375,99.99147033691406,6.3578925132751465,3.814373016357422,2.3319814205169678,0.000867600436322391,1.0943477153778076
50,1,125000,1051,9944,246746.36328125,4,192,1887,49991.9609375,99.98396301269531,2.201153039932251,3.8579092025756836,2.360957622528076,0.00046442507300525904,1.038491129875183,198,1931,48848.796875,97.69754028320312,19.066509246826172,3.9160587787628174,2.3809099197387695,0.00039161680615507066,1.064099669456482,215,2002,49234.62109375,98.46928405761719,3.5849692821502686,3.923673629760742,2.3873612880706787,4.248857294442132e-05,1.022471308708191,238,2127,48679.87109375,97.35981750488281,10.26646614074707,3.9091601371765137,2.385207176208496,0.00021054744138382375,1.0497565269470215,208,1997,49991.11328125,99.98222351074219,4.7995381355285645,3.820011615753174,2.3256266117095947,0.0011613416718319058,1.1272155046463013
51,1,125000,525,5683,248517.2265625,4,127,1502,48983.50390625,97.96699523925781,27.469179153442383,3.850222587585449,2.3578531742095947,0.0006968164234422147,1.0785224437713623,101,1232,49633.484375,99.26700592041016,84.52759552001953,3.9137957096099854,2.3800179958343506,0.00011411189916543663,1.021931767463684,75,880,49904.3125,99.80860900878906,98.85708618164062,3.923668622970581,2.3871572017669678,8.651256212033331e-05,1.0392876863479614,93,1054,49997.71484375,99.99543762207031,25.167476654052734,3.9110307693481445,2.3860104084014893,9.602784848539159e-05,1.025170922279358,129,1015,49998.2109375,99.99642944335938,9.760342597961426,3.8069725036621094,2.305596351623535,0.0013717556139454246,1.0747984647750854
52,1,125000,874,8582,248448.82421875,4,168,1518,49437.01171875,98.87405395507812,67.26914978027344,3.847398042678833,2.354342222213745,0.0014382100198417902,1.1575525999069214,190,1729,49953.10546875,99.90624237060547,1.254936933517456,3.916254758834839,2.3815438747406006,0.00031008003861643374,1.0717389583587646,144,1611,49982.46484375,99.96487426757812,99.96057891845703,3.923149347305298,2.385504722595215,8.531570347258821e-05,1.0377600193023682,225,2386,49083.76171875,98.16758728027344,3.3144783973693848,3.9096322059631348,2.3856117725372314,4.020213964395225e-05,1.025376796722412,147,1338,49992.48046875,99.98494720458984,1.1274305582046509,3.7984673976898193,2.287118673324585,0.0020962476264685392,1.145768404006958
53,1,125000,827,8124,247552.234375,4,203,1986,49996.9296875,99.99393463134766,40.07670974731445,3.829800605773926,2.341524362564087,0.0003344774304423481,1.0358418226242065,87,906,48795.02734375,97.59008026123047,7.166680335998535,3.9120681285858154,2.380206823348999,0.00033614158746786416,1.066871166229248,169,1627,49997.94921875,99.9959487915039,99.99938201904297,3.9203906059265137,2.38161301612854,0.00014848947466816753,1.0430623292922974,186,1717,49994.49609375,99.98900604248047,27.905593872070312,3.9052257537841797,2.383333683013916,0.00039118051063269377,1.0338594913482666,182,1888,48767.83203125,97.53569030761719,5.271225929260254,3.771634101867676,2.248657703399658,0.0011391735170036554,1.066432237625122
54,1,125000,835,9305,248597.84375,4,174,2393,48641.0859375,97.28215026855469,5.197254657745361,3.845128059387207,2.347663402557373,0.0005129241617396474,1.0546976327896118,162,1714,49996.03125,99.99205780029297,3.757408618927002,3.914257526397705,2.3783819675445557,0.000349662295775488,1.039507269859314,160,1587,49996.2109375,99.99246215820312,68.25557708740234,3.9221067428588867,2.3841183185577393,9.619235788704827e-05,1.0465912818908691,164,1705,49977.44921875,99.95489501953125,2.004880666732788,3.905304431915283,2.38305926322937,9.953975677490234e-05,1.0245665311813354,175,1906,49987.06640625,99.97421264648438,2.750779151916504,3.780580997467041,2.2500455379486084,0.0013347864151000977,1.0931085348129272
55,1,125000,958,10043,246700.84375,4,193,2056,49031.19140625,98.06233215332031,3.99082612991333,3.8304409980773926,2.338435649871826,0.0011861895909532905,1.1039952039718628,194,1946,49996.92578125,99.99384307861328,24.899295806884766,3.910555839538574,2.3764073848724365,0.00032117843511514366,1.057086706161499,197,1938,49995.6640625,99.99126434326172,99.99739074707031,3.92179012298584,2.3832573890686035,0.00013436794688459486,1.039048433303833,173,1920,49869.33984375,99.73865509033203,97.88180541992188,3.9007976055145264,2.380631446838379,0.0001530933368485421,1.0524630546569824,201,2183,47807.72265625,95.61548614501953,0.14894220232963562,3.755263328552246,2.2195918560028076,0.0015239238273352385,1.1104543209075928
56,1,125000,992,8976,244739.58203125,4,204,1901,49970.33984375,99.94066619873047,5.671302795410156,3.8201634883880615,2.3324801921844482,0.0012036084663122892,1.1065651178359985,182,1476,49957.2265625,99.91448974609375,99.76957702636719,3.910111665725708,2.375823497772217,0.0001917719782795757,1.0506598949432373,181,1558,48814.39453125,97.62879943847656,17.24474334716797,3.922307252883911,2.383711099624634,0.00012859582784585655,1.042765498161316,192,1599,48901.29296875,97.80262756347656,22.10325050354004,3.8994011878967285,2.3793082237243652,0.0003188657574355602,1.101370930671692,233,2442,47096.328125,94.19265747070312,0.0010000000474974513,3.7425537109375,2.2066240310668945,0.0020867299754172564,1.12825608253479
57,1,125000,815,7898,246746.47265625,4,162,1548,49120.5078125,98.24100494384766,27.974288940429688,3.801806926727295,2.3201422691345215,0.0008112740470096469,1.106132984161377,110,989,48658.546875,97.31712341308594,10.539883613586426,3.9070568084716797,2.3754563331604004,0.0004948138957843184,1.0737524032592773,180,1987,48981.1796875,97.9623794555664,11.860739707946777,3.9206390380859375,2.382136583328247,0.00026610612985678017,1.0383881330490112,224,2107,49997.1640625,99.99431610107422,10.270207405090332,3.89703106880188,2.3763632774353027,0.0004107999848201871,1.066791296005249,139,1267,49989.07421875,99.9781265258789,99.98448944091797,3.7072460651397705,2.1722187995910645,0.0026145672891288996,1.109792709350586
58,1,125000,1003,9122,248931.60546875,4,200,1760,49997.8671875,99.99569702148438,4.681798458099365,3.8051953315734863,2.3185441493988037,0.000761249044444412,1.0945125818252563,162,1476,49559.015625,99.11798095703125,15.758997917175293,3.9050991535186768,2.3685741424560547,0.00032263039611279964,1.0697778463363647,243,2369,49986.0390625,99.97211456298828,11.28144359588623,3.9220073223114014,2.383824586868286,0.00020802259678021073,1.0393898487091064,171,1684,49413.6015625,98.82722473144531,3.2221591472625732,3.8974554538726807,2.375670909881592,0.00015822648128960282,1.0337324142456055,227,1833,49975.08203125,99.95018005371094,99.92121887207031,3.700484275817871,2.162209987640381,0.0031608676072210073,1.1660585403442383
59,1,125000,1031,9336,247955.46875,4,216,1896,49962.1796875,99.92440032958984,99.8196792602539,3.796149730682373,2.3132410049438477,0.0006822108989581466,1.0844892263412476,207,1826,49996.09765625,99.9921875,99.99788665771484,3.89861798286438,2.3635635375976562,0.0005324888043105602,1.0705305337905884,214,2074,49331.72265625,98.66336822509766,3.5564050674438477,3.9225127696990967,2.3843512535095215,0.0004531765007413924,1.0842466354370117,207,1991,48762.546875,97.52508544921875,0.18136003613471985,3.8974459171295166,2.373715877532959,0.000626583059784025,1.1353063583374023,187,1549,49902.921875,99.80586242675781,0.8189547657966614,3.669015407562256,2.1338231563568115,0.004675731528550386,1.1727378368377686
60,1,125000,772,9055,247419.375,4,178,2196,49304.2578125,98.60853576660156,51.087852478027344,3.793498992919922,2.309502601623535,0.0016887497622519732,1.177801489830017,120,1478,48931.87890625,97.86381530761719,8.019429206848145,3.8981289863586426,2.365431070327759,0.0001668047916609794,1.04593026638031,173,1678,49996.9765625,99.99392700195312,9.955778121948242,3.9248504638671875,2.38694167137146,0.0005352878361009061,1.1004364490509033,164,1961,49198.546875,98.39710235595703,30.905284881591797,3.901831865310669,2.3746142387390137,0.000272965437034145,1.0864907503128052,137,1742,49987.71484375,99.97541046142578,99.98047637939453,3.635401725769043,2.1174087524414062,0.0038771508261561394,1.234821081161499
61,1,125000,776,8190,248017.46484375,4,174,1796,49249.64453125,98.49927520751953,39.23175811767578,3.7950518131256104,2.3107728958129883,0.0007288717897608876,1.0558242797851562,183,1943,49994.2734375,99.98851776123047,72.00296020507812,3.894709348678589,2.357978105545044,0.0005054902867414057,1.0661464929580688,179,2070,49533.5,99.06693267822266,16.996301651000977,3.925153970718384,2.388113260269165,0.00011380433716112748,1.0429331064224243,80,1066,49966.55078125,99.93305969238281,1.4477356672286987,3.9051196575164795,2.374678373336792,0.00044403551146388054,1.0947808027267456,160,1315,49273.49609375,98.54694366455078,51.676002502441406,3.6088531017303467,2.107347011566162,0.0029607675969600677,1.2492820024490356
62,1,125000,982,9329,248545.046875,4,162,1629,49996.0234375,99.9920883178711,5.615207195281982,3.770465612411499,2.3016417026519775,0.00046804905286990106,1.05632483959198,190,1954,49898.875,99.7977523803711,3.5750479698181152,3.886239528656006,2.3537633419036865,0.000503351679071784,1.0889767408370972,208,1985,48684.91796875,97.36978149414062,11.503196716308594,3.923943042755127,2.3850958347320557,0.0001383304625051096,1.026166319847107,210,1708,49967.3515625,99.93472290039062,1.6191853284835815,3.902308940887451,2.368149995803833,0.00023319481988437474,1.0450712442398071,212,2053,49997.87890625,99.99571228027344,6.621740818023682,3.547579288482666,2.0592751502990723,0.002881536493077874,1.1628364324569702
63,1,125000,963,8810,248345.08984375,4,206,1761,48458.0625,96.91610717773438,5.0814433097839355,3.7887752056121826,2.311910390853882,0.0005737972096540034,1.0687942504882812,111,1151,49953.671875,99.90739440917969,14.817627906799316,3.893324613571167,2.3583030700683594,0.0004364991036709398,1.0805346965789795,203,2016,49990.5703125,99.98116302490234,3.525907516479492,3.9263756275177,2.3881261348724365,6.948709051357582e-05,1.0334120988845825,247,1980,49990.671875,99.98127746582031,10.395285606384277,3.907299041748047,2.3747329711914062,0.00015536784485448152,1.0298378467559814,196,1902,49952.11328125,99.90422058105469,4.814777374267578,3.5928754806518555,2.1047515869140625,0.0017740415642037988,1.1491389274597168
64,1,125000,741,7211,246069.59375,4,132,1287,49029.671875,98.0593032836914,30.805801391601562,3.772062301635742,2.3075640201568604,0.0008764576632529497,1.1090748310089111,126,1100,49994.7421875,99.98947143554688,99.99626922607422,3.8845133781433105,2.3514187335968018,0.0007875323062762618,1.104225754737854,150,1525,48814.34375,97.62866973876953,17.241559982299805,3.9254980087280273,2.3868722915649414,0.00027611255063675344,1.0600405931472778,180,1814,48261.04296875,96.5220718383789,0.1775924116373062,3.908013105392456,2.3726258277893066,0.00035767315421253443,1.0762189626693726,153,1485,49969.79296875,99.93956756591797,7.3217267990112305,3.583055257797241,2.098646879196167,0.0024254536256194115,1.1440918445587158
65,1,125000,970,9360,248702.85546875,4,192,1736,49932.80859375,99.86563110351562,1.5622506141662598,3.7783732414245605,2.314521551132202,0.0005142450099810958,1.0701717138290405,224,2057,49996.08203125,99.99215698242188,13.694183349609375,3.8830974102020264,2.34417986869812,0.0005307912942953408,1.0907068252563477,114,1124,48937.828125,97.87570190429688,18.249298095703125,3.926395893096924,2.3902487754821777,7.382154581137002e-05,1.0211445093154907,224,2104,49841.45703125,99.6828842163086,57.52330017089844,3.9119856357574463,2.3782668113708496,0.0002329730923520401,1.039809226989746,216,2339,49994.6796875,99.9894027709961,2.466438055038452,3.563080310821533,2.0634469985961914,0.003979208413511515,1.165015459060669
66,1,125000,926,8668,246050.87109375,4,207,2394,49858.30859375,99.71659851074219,0.013899272307753563,3.7633907794952393,2.312117099761963,0.0006854987004771829,1.1101430654525757,163,1328,49947.13671875,99.89422607421875,99.64832305908203,3.8796606063842773,2.340402126312256,0.0003602433134801686,1.0544296503067017,171,1361,49985.296875,99.9705810546875,2.814826011657715,3.926374673843384,2.3900418281555176,0.00010819673480000347,1.0330862998962402,163,1679,48017.53515625,96.0350112915039,0.7344101667404175,3.9143013954162598,2.3790931701660156,0.0002906799199990928,1.0502471923828125,222,1906,48242.59375,96.48517608642578,0.7538977265357971,3.5666799545288086,2.0295028686523438,0.001979880267754197,1.1782879829406738
67,1,125000,1131,10331,248524.8125,4,280,2128,49485.86328125,98.97173309326172,71.84404754638672,3.7299041748046875,2.304370641708374,0.001496715471148491,1.1454161405563354,238,2292,49053.81640625,98.107666015625,7.9994940757751465,3.8674004077911377,2.3302927017211914,0.0011112093925476074,1.1100873947143555,149,1386,49995.203125,99.99042510986328,6.345311641693115,3.924463987350464,2.3884706497192383,5.234718264546245e-05,1.024294376373291,210,2182,49996.6171875,99.99324798583984,4.313141822814941,3.9124577045440674,2.3759682178497314,0.00018848419131245464,1.053147315979004,254,2343,49993.3125,99.98670196533203,99.99415588378906,3.550103187561035,1.9776674509048462,0.0023621940053999424,1.1470770835876465
68,1,125000,643,6564,248148.2890625,4,156,1586,49999.3125,99.99862670898438,18.75897979736328,3.7421956062316895,2.3169305324554443,0.0007506656693294644,1.0934233665466309,84,888,49995.8359375,99.99169158935547,36.54367446899414,3.875180244445801,2.337343692779541,0.002332343952730298,1.1767303943634033,114,1303,49800.50390625,99.60102844238281,95.13776397705078,3.9255855083465576,2.3893837928771973,5.836963464389555e-05,1.0201940536499023,113,1051,48357.00390625,96.71404266357422,3.311685562133789,3.9155449867248535,2.3810031414031982,0.00014742612256668508,1.0419672727584839,176,1736,49995.6328125,99.99131774902344,99.99742126464844,3.6115822792053223,2.033752202987671,0.0005238509038463235,1.1002544164657593
69,1,125000,870,9167,247478.38671875,4,176,1824,49993.6015625,99.9872055053711,8.078241348266602,3.733672618865967,2.3145835399627686,0.0008738827309571207,1.1329463720321655,196,1943,49162.828125,98.32568359375,2.162142276763916,3.871344566345215,2.3275086879730225,0.0014217972056940198,1.0832167863845825,147,1634,49975.80859375,99.95169067382812,2.1114466190338135,3.925177574157715,2.3891987800598145,6.0338974435580894e-05,1.0334696769714355,187,1861,49291.97265625,98.58404541015625,3.1122887134552,3.914776563644409,2.3799631595611572,8.491038897773251e-05,1.0410981178283691,164,1905,49054.17578125,98.10834503173828,2.22666597366333,3.6367008686065674,2.070223093032837,0.0027324294205754995,1.197020173072815
70,1,125000,1042,9402,249946.58203125,4,215,2081,49973.76953125,99.94754028320312,1.7893441915512085,3.7211074829101562,2.3109772205352783,0.0010368776274845004,1.1055139303207397,171,1422,49989.33203125,99.97862243652344,2.7576029300689697,3.865654230117798,2.318112850189209,0.0019342303276062012,1.129469394683838,244,2288,49997.46875,99.99494934082031,4.089295387268066,3.923391580581665,2.3869433403015137,0.00014230728265829384,1.036067008972168,212,1985,49999.18359375,99.99838256835938,99.9998779296875,3.913881778717041,2.37642502784729,0.00011294126306893304,1.0256580114364624,200,1626,49986.828125,99.97358703613281,1.54032564163208,3.636216402053833,2.074342966079712,0.001922700321301818,1.1574780941009521
