episode,seed,steps,total_clicks,total_wins,total_cost,ppo_epochs_run,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,kl_1458,ratio_max_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,kl_2259,ratio_max_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,kl_3386,ratio_max_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,kl_2997,ratio_max_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476,kl_3476,ratio_max_3476
18,0,125000,406,1911,242246.046875,4,68,326,49943.68359375,99.88736724853516,99.60150146484375,3.918633222579956,2.379112482070923,0.0005602454766631126,1.0738517045974731,97,356,49916.2265625,99.83246612548828,99.1225814819336,3.911440849304199,2.375891923904419,0.0007989334990270436,1.071934700012207,76,533,49991.56640625,99.98312377929688,99.99068450927734,3.9265098571777344,2.391765594482422,0.00020747899543493986,1.0580483675003052,90,298,42429.171875,84.85835266113281,0.0010000000474974513,3.8984453678131104,2.352773904800415,0.0006582426722161472,1.0703707933425903,75,398,49965.3984375,99.93077850341797,99.84866333007812,3.92099666595459,2.3854730129241943,0.00030676601454615593,1.046635627746582
19,0,125000,395,1954,249698.140625,4,56,436,49877.3515625,99.75472259521484,98.13146209716797,3.9166314601898193,2.3724184036254883,0.0009081053431145847,1.1153528690338135,73,395,49929.30078125,99.85856628417969,99.37335205078125,3.9123408794403076,2.374095916748047,0.00041812658309936523,1.0664006471633911,124,376,49976.99609375,99.95399475097656,99.93275451660156,3.9265151023864746,2.3925416469573975,0.00018783568521030247,1.0646188259124756,79,379,49933.96875,99.8679428100586,99.45320892333984,3.8966429233551025,2.349754810333252,0.0009466409683227539,1.0976202487945557,63,368,49980.5234375,99.9610366821289,4.795124530792236,3.9208264350891113,2.38417649269104,0.00045234677963890135,1.0843479633331299
20,0,125000,733,2162,244194.6796875,4,122,381,49824.64453125,99.64926147460938,0.02120957337319851,3.906935453414917,2.3535454273223877,0.0013790702214464545,1.1407579183578491,144,421,44627.3203125,89.254638671875,0.0010000000474974513,3.9069924354553223,2.3671231269836426,0.0010398935992270708,1.1479510068893433,183,496,49988.12109375,99.97624206542969,99.98176574707031,3.9260122776031494,2.3924777507781982,0.0001546597486594692,1.045069694519043,130,392,49802.296875,99.60455322265625,5.376774787902832,3.884190797805786,2.3308043479919434,0.0010077881161123514,1.1544294357299805,154,472,49952.296875,99.90459442138672,99.71355438232422,3.9156758785247803,2.3763132095336914,0.0005537628894671798,1.0751709938049316
21,0,125000,652,2301,240332.015625,4,89,372,47012.94140625,94.02587890625,0.0014308503596112132,3.9032528400421143,2.3474512100219727,0.0006780648254789412,1.0611553192138672,196,422,48475.88671875,96.9518051147461,1.8483408689498901,3.9084932804107666,2.3690695762634277,0.00037807703483849764,1.069366216659546,183,465,47385.3984375,94.77079010009766,0.019422046840190887,3.9255359172821045,2.3918328285217285,0.00014007330173626542,1.058562159538269,79,589,47472.9921875,94.94597625732422,0.03410317748785019,3.8815078735351562,2.3258087635040283,0.001312904292717576,1.0756468772888184,105,453,49984.796875,99.96958923339844,99.9703369140625,3.913505792617798,2.3734354972839355,0.00021839856344740838,1.0475183725357056
22,0,125000,436,2079,247617.11328125,4,82,589,49895.58984375,99.7911605834961,0.08180857449769974,3.9028213024139404,2.350200653076172,0.0004857849853578955,1.0605021715164185,140,338,47854.15234375,95.70829772949219,0.31608402729034424,3.9101033210754395,2.371490001678467,0.00040946720400825143,1.0710508823394775,25,235,49971.91796875,99.94383239746094,99.90003967285156,3.9267399311065674,2.393125057220459,0.00014948128955438733,1.030376672744751,118,451,49963.3125,99.92660522460938,14.803997039794922,3.878314733505249,2.3178138732910156,0.0006323409033939242,1.07197105884552,71,466,49932.140625,99.8642807006836,2.2220921516418457,3.9153811931610107,2.3780357837677,0.0003811549977399409,1.0671839714050293
23,0,125000,498,1615,248544.36328125,4,106,302,49966.73046875,99.9334716796875,3.1044366359710693,3.9004433155059814,2.3506431579589844,0.0004215693334117532,1.0628248453140259,12,171,49998.36328125,99.9967269897461,99.99958801269531,3.9152348041534424,2.375919818878174,0.0002759432827588171,1.0450458526611328,103,391,49770.06640625,99.54012298583984,49.38642120361328,3.926124095916748,2.3925881385803223,0.0003158306935802102,1.095130205154419,138,377,49978.12109375,99.95624542236328,10.245463371276855,3.881105899810791,2.316418170928955,0.0008459376986138523,1.0978055000305176,139,374,48831.08203125,97.66216278076172,10.726351737976074,3.9129881858825684,2.3780112266540527,0.0003864121390506625,1.0837416648864746
24,0,125000,513,1923,244432.453125,4,90,464,49297.7890625,98.5955581665039,53.96982955932617,3.8895013332366943,2.3357715606689453,0.0011193561367690563,1.1089595556259155,122,366,49902.67578125,99.80535125732422,98.81812286376953,3.900315999984741,2.35225248336792,0.0007157539948821068,1.087497353553772,93,374,49925.87890625,99.85176086425781,99.31196594238281,3.9211089611053467,2.3872053623199463,0.0007751750526949763,1.1013084650039673,97,345,45404.40625,90.80883026123047,0.0010000000474974513,3.8599979877471924,2.2726900577545166,0.0012526059290394187,1.117932677268982,111,374,49901.703125,99.80341339111328,98.79462432861328,3.902622699737549,2.3681623935699463,0.0003040051378775388,1.0462493896484375
25,0,125000,431,2341,247491.35546875,4,43,353,49900.1875,99.80036926269531,98.7574462890625,3.8930461406707764,2.342113971710205,0.0008177614072337747,1.092816710472107,116,557,48628.0,97.25599670410156,4.568426609039307,3.901552677154541,2.357897996902466,0.0008662843611091375,1.1382639408111572,108,421,49916.484375,99.83296203613281,3.469970941543579,3.918384313583374,2.3850936889648438,0.0003284788108430803,1.046610713005066,102,593,49998.09765625,99.99620056152344,4.120076656341553,3.8604140281677246,2.2722089290618896,0.0005519246915355325,1.0450646877288818,62,417,49048.5859375,98.09716033935547,32.23963928222656,3.905520439147949,2.372525930404663,0.00045374155160970986,1.0896550416946411
26,0,125000,399,1904,248370.11328125,4,51,221,49055.50390625,98.11100006103516,32.77249526977539,3.888448476791382,2.332310914993286,0.0019287442555651069,1.20474374294281,101,470,49999.046875,99.99808502197266,3.1259424686431885,3.892894744873047,2.3528082370758057,0.00045573950046673417,1.0584545135498047,49,357,49903.2265625,99.80644226074219,98.8312759399414,3.9149086475372314,2.381284713745117,0.0006163144134916365,1.0941916704177856,124,441,49980.7578125,99.96153259277344,56.423828125,3.8409032821655273,2.2493951320648193,0.0017400860087946057,1.163669466972351,74,415,49431.578125,98.8631591796875,66.75302124023438,3.9020464420318604,2.3691720962524414,0.0004687404434662312,1.063834309577942
27,0,125000,499,2234,249777.03515625,4,104,368,49979.04296875,99.95805358886719,99.94400024414062,3.8961753845214844,2.3453423976898193,0.00039540528086945415,1.0718871355056763,100,409,49955.0625,99.91014862060547,99.74568176269531,3.901556968688965,2.3678348064422607,0.00041986224823631346,1.058079719543457,100,580,49991.7265625,99.98344421386719,99.99102783203125,3.9123857021331787,2.379415273666382,0.0005231618997640908,1.099671721458435,89,448,49874.7890625,99.74958038330078,98.05315399169922,3.853034496307373,2.2740859985351562,0.0009428429184481502,1.1125186681747437,106,429,49976.4140625,99.95287322998047,0.574650764465332,3.9125359058380127,2.3804259300231934,0.0005852127214893699,1.104816198348999
28,0,125000,647,2184,247262.6015625,4,46,491,49991.18359375,99.98236083984375,99.98985290527344,3.9031169414520264,2.354959726333618,0.0009246206027455628,1.1756629943847656,74,255,49770.00390625,99.54000854492188,0.9463472366333008,3.9075117111206055,2.3756003379821777,0.0005241918261162937,1.0982872247695923,184,514,49934.9453125,99.8698959350586,3.313706398010254,3.9098198413848877,2.3750452995300293,0.0005413413164205849,1.0793899297714233,161,427,48987.671875,97.97534942626953,27.76142692565918,3.852942943572998,2.2709274291992188,0.000491640530526638,1.0702471733093262,182,497,48578.796875,97.15760040283203,1.3396917581558228,3.915370464324951,2.3836238384246826,0.00040273426566272974,1.0724045038223267
29,0,125000,751,2042,248894.98828125,4,169,458,49975.6953125,99.9513931274414,99.9249496459961,3.8989830017089844,2.34607195854187,0.00044692037045024335,1.0825821161270142,130,358,49748.69921875,99.49739837646484,0.48912328481674194,3.9080026149749756,2.3781893253326416,0.0003167605318594724,1.0487918853759766,90,325,49937.32421875,99.87464904785156,99.50702667236328,3.908134698867798,2.3722565174102783,0.00021082162857055664,1.0527560710906982,193,445,49340.97265625,98.68194580078125,58.08701705932617,3.8451292514801025,2.251255989074707,0.001446099253371358,1.1066125631332397,169,456,49892.296875,99.78459167480469,98.55513000488281,3.9175734519958496,2.3860838413238525,0.00012284278636798263,1.0446691513061523
30,0,125000,400,1962,249360.8046875,4,96,319,49701.453125,99.40290832519531,0.5093406438827515,3.8968183994293213,2.3382115364074707,0.0006853175000287592,1.0783456563949585,98,286,49747.69921875,99.49539947509766,0.013239440508186817,3.9093284606933594,2.3793108463287354,0.00043956039007753134,1.0745949745178223,86,385,49983.46484375,99.9669418334961,99.96502685546875,3.9020745754241943,2.3644614219665527,0.000434715737355873,1.0516011714935303,73,476,49965.921875,99.93185424804688,99.85328674316406,3.843479633331299,2.2350001335144043,0.0012681031366810203,1.1464171409606934,47,496,49962.265625,99.9245376586914,99.82028198242188,3.9182751178741455,2.3862733840942383,0.00013154506450518966,1.020117163658142
31,0,125000,392,1542,248580.2734375,4,84,350,49994.37109375,99.98876190185547,5.384491920471191,3.8932173252105713,2.3274011611938477,0.000491697748657316,1.0861539840698242,63,303,49985.1328125,99.97026062011719,99.97161102294922,3.909127950668335,2.378408193588257,0.0002900481049437076,1.043630599975586,61,279,49917.02734375,99.83404541015625,99.13896179199219,3.9011824131011963,2.358922004699707,0.0007964014657773077,1.0795962810516357,64,276,48900.234375,97.80046081542969,22.03778648376465,3.8336269855499268,2.196237802505493,0.002089831745252013,1.1028245687484741,120,334,49783.5078125,99.5670166015625,0.006236642133444548,3.9162404537200928,2.3842384815216064,0.00019332885858602822,1.0456125736236572
32,0,125000,627,2120,247952.65625,4,94,273,49971.53515625,99.94308471679688,23.407455444335938,3.8954684734344482,2.328345537185669,0.0007428574608638883,1.0937947034835815,138,355,49871.0,99.74200439453125,1.946854591369629,3.9083473682403564,2.3765716552734375,0.0005662226467393339,1.0908019542694092,143,368,49051.65234375,98.10330200195312,32.475276947021484,3.9002270698547363,2.3540356159210205,0.0005005812272429466,1.083500862121582,170,410,49822.46875,99.64493560791016,0.054210882633924484,3.82030987739563,2.151909828186035,0.0023551201447844505,1.1668972969055176,82,714,49236.0,98.47200012207031,48.19061279296875,3.9158055782318115,2.384110927581787,0.00014171123621053994,1.0346111059188843
33,0,125000,785,2147,240865.11328125,4,162,375,49947.6875,99.89537048339844,99.65589904785156,3.8988280296325684,2.3350155353546143,0.0003116655279882252,1.050264596939087,134,348,47852.09375,95.70417785644531,0.3126029670238495,3.9146275520324707,2.3820574283599854,0.0003037476562894881,1.0640387535095215,161,460,47851.1953125,95.702392578125,0.3111107051372528,3.90726375579834,2.367457628250122,0.00021265982650220394,1.0543913841247559,165,607,49969.41015625,99.9388198852539,99.88157653808594,3.8371222019195557,2.1777637004852295,0.001206297893077135,1.1084054708480835,163,357,45244.7265625,90.48944854736328,0.0010000000474974513,3.9197404384613037,2.388822078704834,8.149861969286576e-05,1.0304512977600098
34,0,125000,331,1708,247841.89453125,4,49,367,48815.671875,97.63134002685547,17.309871673583984,3.9015591144561768,2.337766647338867,0.0004441332712303847,1.0620081424713135,90,396,49856.6875,99.71339416503906,23.92824363708496,3.9092624187469482,2.372453451156616,0.0002894449280574918,1.046630620956421,32,254,49237.71875,98.47541809082031,48.34785842895508,3.9074008464813232,2.3654356002807617,0.0003946924116462469,1.0551831722259521,73,330,49937.57421875,99.87516021728516,99.51102447509766,3.821647882461548,2.138158082962036,0.0011088227620348334,1.1191668510437012,87,361,49994.2421875,99.98848724365234,5.914773941040039,3.9165661334991455,2.3860936164855957,0.00013745784235652536,1.0424308776855469
35,0,125000,449,1845,247771.64453125,4,72,269,49198.1015625,98.39620208740234,18.10067367553711,3.8932816982269287,2.3186628818511963,0.00041569946915842593,1.0361273288726807,50,466,49986.84765625,99.97368621826172,99.97769927978516,3.907318353652954,2.364626407623291,0.000820107467006892,1.1338218450546265,84,321,49939.23828125,99.87848663330078,99.53658294677734,3.903111696243286,2.3639771938323975,0.0003782629792112857,1.0898795127868652,150,407,49997.7109375,99.99542236328125,1.4584544897079468,3.8078715801239014,2.103659152984619,0.0011590623762458563,1.1177034378051758,93,382,48649.74609375,97.29947662353516,10.231571197509766,3.9140772819519043,2.384469747543335,0.0001262712466996163,1.0367549657821655
36,0,125000,458,1785,249739.796875,4,92,307,49967.84765625,99.9356918334961,99.86924743652344,3.8941874504089355,2.3192625045776367,0.0008037090301513672,1.1034584045410156,81,368,49990.703125,99.98141479492188,99.98872375488281,3.912299394607544,2.372013568878174,0.00034693002817220986,1.0736161470413208,103,297,49833.09765625,99.66620635986328,96.5699462890625,3.909700870513916,2.3787262439727783,0.00027482269797474146,1.058271884918213,97,448,49990.0,99.9800033569336,5.94951057434082,3.8512063026428223,2.209920644760132,0.0009221601067110896,1.1031043529510498,85,365,49958.1484375,99.91629028320312,99.77915954589844,3.918958902359009,2.3895206451416016,6.015777398715727e-05,1.0254154205322266
37,0,125000,540,2322,245837.4296875,4,119,291,47348.6640625,94.69731140136719,0.004589228890836239,3.8778910636901855,2.2758865356445312,0.0016291403444483876,1.146266222000122,51,491,49891.8828125,99.78376007080078,4.08718729019165,3.9018516540527344,2.3448193073272705,0.000980219803750515,1.0844866037368774,97,571,48870.0859375,97.74017333984375,3.9282960891723633,3.9003825187683105,2.3693509101867676,0.0002617835998535156,1.0426536798477173,115,532,49772.984375,99.54596710205078,7.121304988861084,3.821390390396118,2.1461431980133057,0.0009692287421785295,1.0932238101959229,158,437,49953.8125,99.90763092041016,99.73140716552734,3.9116225242614746,2.3844029903411865,0.00012932777462992817,1.0594134330749512
38,0,125000,716,2084,242340.2578125,4,160,476,49952.3359375,99.90467071533203,99.71398162841797,3.8551130294799805,2.2100830078125,0.0037304305005818605,1.179945468902588,162,490,49887.46875,99.77494812011719,40.833919525146484,3.8867504596710205,2.3084867000579834,0.0016959214117377996,1.2100248336791992,130,317,42799.6875,85.59938049316406,0.0010000000474974513,3.8813159465789795,2.3555517196655273,0.00116963149048388,1.0923373699188232,102,408,49718.6796875,99.43734741210938,0.029391208663582802,3.8015098571777344,2.0928752422332764,0.0012557602021843195,1.112575888633728,162,393,49982.0859375,99.96412658691406,99.95887756347656,3.90390682220459,2.3788273334503174,0.00038426159881055355,1.085404872894287
39,0,125000,709,1924,246385.33203125,4,119,362,49947.3671875,99.89472961425781,99.65166473388672,3.864285707473755,2.2242555618286133,0.0008970713242888451,1.0685827732086182,167,442,49870.7109375,99.7414321899414,0.002266421215608716,3.8963165283203125,2.329883098602295,0.0006913471152074635,1.1034305095672607,137,398,49400.45703125,98.80091857910156,1.1359318494796753,3.883525848388672,2.3609471321105957,0.001231560716405511,1.0985448360443115,127,344,47641.71484375,95.28343963623047,0.001541217789053917,3.831557035446167,2.14951753616333,0.0008523678407073021,1.0862053632736206,159,378,49525.08203125,99.0501708984375,75.41447448730469,3.9112114906311035,2.384578227996826,0.0004630517796613276,1.0571930408477783
