episode,seed,steps,total_clicks,total_wins,total_cost,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476
49,0,125000,1075,9575,249017.12890625,211,1760,49982.9296875,99.96585845947266,1.6683111190795898,2.074631452560425,1.7312653064727783,227,2234,49989.49609375,99.97900390625,91.82887268066406,3.1830761432647705,1.5152324438095093,247,2171,49974.1640625,99.94834899902344,2.0905535221099854,2.601452350616455,1.792229175567627,220,2119,49074.0546875,98.14807891845703,34.224796295166016,3.309370279312134,1.8684934377670288,170,1291,49996.484375,99.99298095703125,99.99828338623047,2.741415023803711,1.2591300010681152
50,0,125000,741,8230,248731.66796875,158,1544,49248.65625,98.49726867675781,8.455042839050293,1.551527738571167,1.240549087524414,186,2328,49986.046875,99.97206115722656,99.97493743896484,2.742244243621826,1.2278839349746704,192,2452,49540.79296875,99.08155059814453,4.716309547424316,1.8971645832061768,1.7004153728485107,88,781,49968.28125,99.9366226196289,99.87297058105469,3.0951099395751953,1.7349815368652344,117,1125,49987.890625,99.97579956054688,6.756083965301514,2.2342522144317627,0.7629173994064331
51,0,125000,937,9147,248510.0,174,1498,49996.44140625,99.99293518066406,36.75947570800781,2.181056499481201,1.3963208198547363,230,2601,49995.8203125,99.99156188964844,51.66293716430664,3.1490612030029297,1.4294651746749878,210,2533,49487.03515625,98.97410583496094,9.86693000793457,2.6704013347625732,1.8326117992401123,178,1455,49172.8203125,98.34564971923828,42.499027252197266,3.3699417114257812,2.1258153915405273,145,1060,49857.8828125,99.71570587158203,23.871971130371094,2.4788169860839844,0.9328312873840332
52,0,125000,728,9305,248626.9375,118,1337,49950.48828125,99.90095520019531,2.693232774734497,1.8697586059570312,1.1367512941360474,172,1769,49942.69921875,99.88542938232422,1.9000489711761475,2.732422351837158,1.1203044652938843,175,2730,49995.75,99.99146270751953,3.2220804691314697,1.9476934671401978,1.3348982334136963,120,1372,49997.5703125,99.99508666992188,99.99911499023438,3.0602452754974365,2.055680990219116,143,2097,48740.4296875,97.48087310791016,13.73068618774414,2.117255210876465,0.39001747965812683
53,0,125000,763,8787,248652.90625,129,1615,49941.91015625,99.88377380371094,1.0011733770370483,1.9262160062789917,1.105433464050293,111,1034,49940.4453125,99.88085174560547,99.55432891845703,2.5677719116210938,0.9925302267074585,191,2224,49997.89453125,99.9958724975586,3.4598512649536133,1.7514828443527222,1.098395824432373,183,2240,48777.16015625,97.55439758300781,9.063667297363281,2.994516372680664,1.9770424365997314,149,1674,49995.49609375,99.99097442626953,31.520328521728516,1.6189172267913818,0.36414864659309387
54,0,125000,806,8169,248658.15234375,185,2108,49997.61328125,99.9952163696289,4.790791034698486,1.814012050628662,0.9500814080238342,176,1675,49999.6328125,99.99932861328125,99.99996185302734,2.7285594940185547,0.605582058429718,172,1657,48871.4765625,97.74295043945312,20.341087341308594,1.8512976169586182,1.3273541927337646,141,1270,49994.54296875,99.98902893066406,99.99594116210938,2.943309783935547,1.8374111652374268,132,1459,49794.88671875,99.58975982666016,4.717346668243408,1.4621245861053467,0.38641196489334106
55,0,125000,1013,10718,246243.5390625,189,1664,49115.3828125,98.23075103759766,8.194846153259277,1.7562958002090454,0.7614675164222717,199,2552,49655.23046875,99.31038665771484,2.8000662326812744,2.285299777984619,0.36356765031814575,232,2853,48703.39453125,97.40670013427734,8.986327171325684,1.6035542488098145,1.5206499099731445,206,1684,49983.44921875,99.96694946289062,2.8806560039520264,2.9440789222717285,1.8113247156143188,187,1965,48786.08203125,97.57217407226562,5.500105381011963,0.9766496419906616,0.4199436604976654
56,0,125000,1052,10607,247652.6640625,194,1640,49208.73828125,98.41752624511719,45.70497131347656,1.80079185962677,0.6988316774368286,219,1984,49981.9296875,99.96381378173828,99.95817565917969,2.484625816345215,0.3061409592628479,218,2679,49998.30859375,99.99664306640625,38.98677062988281,1.7731431722640991,1.315627098083496,202,1781,48884.30859375,97.7685546875,21.08467674255371,2.9961023330688477,1.9264107942581177,219,2523,49579.37890625,99.15882110595703,18.652563095092773,0.9450457096099854,0.47530555725097656
57,0,125000,1021,11576,248940.69921875,193,2141,48984.69921875,97.96936798095703,25.74932289123535,1.279309868812561,0.23117728531360626,201,2313,49997.3984375,99.9948501586914,99.99905395507812,1.6690573692321777,0.04227611795067787,221,2483,49971.71484375,99.94342803955078,0.7317187190055847,0.7531801462173462,0.5378535985946655,191,2016,49995.984375,99.99188232421875,5.596928596496582,2.4912831783294678,1.516451358795166,215,2623,49990.90234375,99.98193359375,6.11075496673584,0.2577178180217743,0.27512073516845703
58,0,125000,1047,10390,248681.96875,207,1939,49996.37890625,99.99275970458984,12.555978775024414,1.5179085731506348,0.6102948188781738,235,2250,49395.8515625,98.79170989990234,11.976470947265625,2.5424373149871826,0.14380833506584167,233,2281,49986.203125,99.97241973876953,30.85201072692871,1.39353609085083,0.733275294303894,122,1225,49999.21875,99.99846649169922,99.99988555908203,2.9462637901306152,1.9705731868743896,250,2695,49304.31640625,98.60861206054688,54.58911895751953,0.3292446732521057,0.45349782705307007
59,0,125000,1172,11678,248213.01953125,219,1830,49364.75390625,98.72949981689453,24.265878677368164,1.1154791116714478,0.2293986976146698,225,2157,49946.3359375,99.89276885986328,3.7090909481048584,2.0424752235412598,0.018251430243253708,223,2448,48918.22265625,97.8364486694336,7.485687732696533,1.000441551208496,0.2719610333442688,252,2628,49997.0859375,99.99418640136719,15.538567543029785,2.4351727962493896,1.389420986175537,253,2615,49986.62109375,99.9732666015625,3.107856512069702,0.04838620498776436,0.09171877801418304
60,0,125000,773,10508,247362.5078125,125,1484,48557.5,97.11508178710938,7.41551399230957,1.1660256385803223,0.3598117530345917,149,2154,49992.3203125,99.98458862304688,9.32411003112793,1.7388916015625,0.04068834334611893,185,2642,49983.85546875,99.96771240234375,2.148876667022705,1.229186773300171,0.681028425693512,154,1906,48832.42578125,97.66485595703125,18.184085845947266,2.695462226867676,1.6886518001556396,160,2322,49996.40625,99.99284362792969,13.05016803741455,0.07669366151094437,0.11689937859773636
61,0,125000,927,10503,247378.20703125,166,1686,49985.37890625,99.9708023071289,3.009337902069092,0.9722514152526855,0.23862522840499878,203,2370,49986.22265625,99.97238159179688,5.534152507781982,1.133680820465088,0.003370146732777357,176,2427,48625.1953125,97.25041198730469,9.411260604858398,0.9015297889709473,0.6828628778457642,181,1600,48803.65625,97.6072769165039,6.955111026763916,2.1890182495117188,1.4571828842163086,201,2420,49977.75390625,99.95545959472656,4.926504611968994,0.028216633945703506,0.08312325179576874
62,0,125000,890,9334,247835.80859375,151,1210,49990.54296875,99.98111724853516,19.12939453125,0.7856022715568542,0.2506190538406372,183,2096,49446.875,98.89372253417969,68.19929504394531,1.3275586366653442,0.007857917807996273,170,1820,49992.484375,99.98494720458984,5.16201639175415,1.0252554416656494,0.9046427011489868,171,1512,48490.296875,96.9805908203125,2.8934500217437744,2.3616580963134766,1.883643388748169,215,2696,49915.609375,99.83121490478516,8.640761375427246,0.05692819878458977,0.09292174875736237
63,0,125000,1041,10181,249230.28125,184,1563,49995.8828125,99.99180603027344,55.45643997192383,0.6537009477615356,0.2734915316104889,201,1992,49981.96875,99.9639663696289,2.1715493202209473,0.8228659629821777,0.007916832342743874,213,2541,49761.51953125,99.52304077148438,2.194361686706543,0.9504024982452393,0.8324341773986816,169,1482,49983.890625,99.96784210205078,2.1286704540252686,2.5036096572875977,1.922179937362671,274,2603,49507.01953125,99.01402282714844,2.3682701587677,0.022238457575440407,0.09323206543922424
64,0,125000,816,9586,248335.9921875,129,1204,49038.58984375,98.07718658447266,31.47869110107422,0.9069480895996094,0.2692470848560333,172,2365,49865.765625,99.73155212402344,14.938096046447754,0.9202571511268616,0.016981501132249832,144,1518,49983.98828125,99.9679946899414,3.299051523208618,1.1694293022155762,0.8552082180976868,167,1544,49453.4140625,98.90669250488281,15.850940704345703,2.607954978942871,1.9162147045135498,204,2955,49994.234375,99.98846435546875,7.534679412841797,0.019033944234251976,0.061816733330488205
65,0,125000,764,11170,247873.9453125,108,1010,49990.9140625,99.9817886352539,5.573906421661377,0.878207266330719,0.25438761711120605,184,2939,49373.1484375,98.74628448486328,2.7243292331695557,0.47868865728378296,0.0073336330242455006,188,2910,49995.67578125,99.99141693115234,4.049029350280762,1.0695483684539795,0.9395161867141724,106,1601,48520.71875,97.04148864746094,6.483036994934082,2.432910919189453,1.9250903129577637,178,2710,49993.48828125,99.9869384765625,4.240411758422852,0.006171440239995718,0.014726616442203522
66,0,125000,1110,10729,248528.859375,162,1427,49982.17578125,99.96436309814453,10.112619400024414,1.0175859928131104,0.32846981287002563,252,2468,49991.32421875,99.98257446289062,3.0427799224853516,0.376889169216156,0.003192937932908535,275,2667,49670.12109375,99.34022521972656,87.26628875732422,0.6603643894195557,0.8872089982032776,173,1677,49867.5,99.73494720458984,9.074756622314453,2.3904144763946533,1.8393666744232178,248,2490,49017.73828125,98.03546905517578,2.837733030319214,0.001811202266253531,0.002790645696222782
67,0,125000,1044,10571,245732.58203125,197,1705,48952.9453125,97.90591430664062,7.422554969787598,0.9699162244796753,0.2546980082988739,208,2312,49596.21484375,99.1924819946289,7.437310218811035,0.7339425683021545,0.0005975153762847185,203,2244,48515.6640625,97.03131103515625,6.361919403076172,0.21167463064193726,0.7374728918075562,208,1576,49370.66015625,98.74130249023438,60.93167495727539,2.2925024032592773,1.6145949363708496,228,2734,49297.09765625,98.59414672851562,3.733776569366455,0.00017396874318365008,0.00022329184866975993
68,0,125000,874,10374,248505.46484375,149,1474,49994.9453125,99.98998260498047,6.209870338439941,0.9424484968185425,0.6032063961029053,155,1703,49980.234375,99.9604721069336,99.95018768310547,0.5551235675811768,8.230981620727107e-05,212,2722,49810.9765625,99.6219253540039,17.88872718811035,0.07869646698236465,0.7595093250274658,164,1839,48719.9765625,97.4399185180664,4.27969217300415,1.5811681747436523,1.5607577562332153,194,2636,49999.33203125,99.9986801147461,7.5834736824035645,7.300124707398936e-06,7.16402519174153e-06
69,0,125000,800,10657,248248.5546875,151,1533,49981.30859375,99.96257781982422,3.6563222408294678,0.9912554025650024,0.5777266621589661,137,1435,49983.9609375,99.9679183959961,38.75841522216797,0.5790865421295166,0.00026009909925051033,143,2304,49083.171875,98.16626739501953,2.666943311691284,0.09717874228954315,0.9382694959640503,148,1753,49992.6953125,99.9853744506836,5.014045238494873,1.304703950881958,1.6184449195861816,221,3632,49207.41796875,98.4148941040039,5.966349124908447,4.954698852088768e-06,4.313094905228354e-06
70,0,125000,900,10883,249118.921875,168,1747,49318.19140625,98.63639068603516,55.91059494018555,0.9940365552902222,0.43018674850463867,137,1279,49928.5859375,99.85717010498047,99.36100006103516,0.2985520660877228,0.00014064295100979507,211,3062,49886.91796875,99.77386474609375,2.620424270629883,0.03329675644636154,0.9632865190505981,204,2223,49988.8671875,99.97769927978516,1.7100093364715576,0.5728647112846375,1.8403880596160889,180,2572,49996.359375,99.99280548095703,32.411354064941406,3.0552848784282105e-07,2.6005116637861647e-07
71,0,125000,791,10338,247473.22265625,131,1480,48741.5390625,97.483154296875,13.804405212402344,0.4145272374153137,0.18130765855312347,109,1137,49983.26171875,99.96653747558594,1.4292597770690918,0.14784102141857147,1.4830569625701173e-06,177,2498,48939.2421875,97.87843322753906,24.48519515991211,0.0016326132463291287,0.7916727066040039,180,2430,49993.84765625,99.98761749267578,4.256275653839111,0.07186447829008102,1.7315173149108887,194,2793,49815.33203125,99.6307373046875,4.614444732666016,4.2450255116621705e-11,3.5071216764048785e-11
72,0,125000,846,11513,247210.109375,190,2766,49936.8828125,99.87377166748047,25.825719833374023,0.36234134435653687,0.06306090950965881,120,1002,49994.4921875,99.98900604248047,27.23565673828125,0.015774130821228027,1.624023411750386e-06,168,2533,48449.7109375,96.89950561523438,4.101140022277832,0.00133736792486161,0.5373402237892151,221,2732,48837.3359375,97.67466735839844,18.445791244506836,0.04136098548769951,1.532454252243042,147,2480,49991.6875,99.98348999023438,2.6887223720550537,5.1065128688077e-12,4.207887076973504e-12
73,0,125000,1047,11525,248634.48046875,183,2239,49176.99609375,98.35394287109375,42.864097595214844,0.42019474506378174,0.020649049431085587,165,1386,49993.73828125,99.9875259399414,4.282626628875732,0.004188742022961378,6.009727258060593e-06,228,2290,49995.76953125,99.9915542602539,14.1646728515625,0.007952340878546238,0.3200985789299011,243,2822,49570.203125,99.14041900634766,79.36436462402344,0.047907304018735886,1.4957823753356934,228,2788,49897.7734375,99.79562377929688,86.99315643310547,2.2019341211487742e-11,1.735243025657862e-11
74,0,125000,898,11403,248320.54296875,176,2252,49994.0546875,99.98808288574219,2.8764426708221436,0.7087622880935669,0.018798816949129105,149,1209,49563.89453125,99.12775421142578,22.914993286132812,0.0009569496614858508,4.647924015444005e-06,174,2590,49992.44140625,99.98483276367188,17.036418914794922,0.021000344306230545,0.8232939839363098,203,2658,48772.48828125,97.54496765136719,3.2241034507751465,0.05504223331809044,1.2596709728240967,196,2694,49997.6640625,99.99532318115234,99.99918365478516,1.6180466688719974e-11,1.1969666577349436e-11
75,0,125000,1006,10914,248912.0234375,206,2209,49999.87109375,99.99971771240234,99.99998474121094,0.3830810487270355,0.023993147537112236,161,1335,48942.61328125,97.88524627685547,18.57113265991211,0.00040865171467885375,6.477524493675446e-06,208,2216,49994.11328125,99.98822784423828,6.948577404022217,0.04686839506030083,0.2716003954410553,218,2508,49981.29296875,99.96267700195312,1.5262094736099243,0.1217934861779213,1.2363638877868652,213,2646,49994.1328125,99.98845672607422,9.650029182434082,5.288634460920427e-11,3.7997653634658235e-11
76,0,125000,1119,11225,248615.61328125,232,2440,49994.99609375,99.98990631103516,2.9009711742401123,0.1314726620912552,0.007217803504317999,193,1577,48695.63671875,97.39127349853516,1.5961344242095947,6.175778980832547e-05,1.546146677355864e-07,250,2303,49990.03125,99.9800033569336,3.1046175956726074,0.01841816119849682,0.020920785143971443,187,2270,49998.28515625,99.99659729003906,6.974038600921631,0.05243844911456108,1.005892038345337,257,2635,49936.6640625,99.87332153320312,13.82990837097168,5.151084162620563e-14,2.954635573205501e-14
77,0,125000,1013,10744,248887.81640625,213,2263,49914.953125,99.82989501953125,99.09552001953125,0.09739886969327927,0.004687519744038582,182,1428,49808.3125,99.6166000366211,14.935423851013184,7.983597242855467e-06,4.672193298915772e-08,213,2383,49189.94140625,98.37987518310547,14.052287101745605,0.012431931681931019,0.006472582928836346,186,2303,49994.4296875,99.98892974853516,1.972988247871399,0.04740351438522339,0.36315861344337463,219,2367,49980.1796875,99.96038055419922,2.318570613861084,9.279506823318615e-15,4.8708125647254925e-15
78,0,125000,940,12009,249697.83984375,201,2355,49994.31640625,99.98872375488281,7.24622106552124,0.08454854786396027,0.008121279999613762,131,1194,49986.1015625,99.97215270996094,4.744165897369385,6.079011654946953e-06,2.6548514142632484e-07,169,2564,49994.05859375,99.98812866210938,99.99527740478516,0.11619395017623901,0.06418054550886154,209,2678,49735.6484375,99.47138977050781,2.235548257827759,0.14522120356559753,0.3819126784801483,230,3218,49987.71484375,99.97551727294922,52.68888473510742,3.109083899621029e-13,1.5449401198457113e-13
79,0,125000,866,11811,248101.17578125,187,2506,49997.4765625,99.99493408203125,10.16900634765625,0.05363510921597481,0.00940067321062088,115,948,49113.35546875,98.2266845703125,20.316650390625,6.505064220618806e-08,6.174594169294778e-09,173,2681,49005.17578125,98.01049041748047,5.801202297210693,0.003691006451845169,0.04212015122175217,194,2843,49995.23046875,99.99054718017578,7.983333587646484,0.13657361268997192,0.41236764192581177,197,2833,49989.9375,99.97998046875,5.519357681274414,5.943671483739604e-16,2.4091096680592036e-16
80,0,125000,1070,11924,248431.875,214,2384,49986.453125,99.97281646728516,1.7532944679260254,0.007558062672615051,0.009654443711042404,213,1754,49948.67578125,99.89734649658203,1.2871371507644653,1.106948754880932e-08,1.359043433346585e-09,205,2617,49994.64453125,99.98918914794922,6.195614337921143,0.000458520429674536,0.011766163632273674,209,2726,48755.28515625,97.51043701171875,8.690555572509766,0.16581949591636658,0.3727155327796936,229,2443,49746.81640625,99.49368286132812,44.41927719116211,4.382911766818783e-17,1.5023072305453327e-17
