episode,seed,steps,total_clicks,total_wins,total_cost,clicks_1458,wins_1458,cost_1458,util_1458,lambda_1458,ent_thr_1458,ent_res_1458,clicks_2259,wins_2259,cost_2259,util_2259,lambda_2259,ent_thr_2259,ent_res_2259,clicks_3386,wins_3386,cost_3386,util_3386,lambda_3386,ent_thr_3386,ent_res_3386,clicks_2997,wins_2997,cost_2997,util_2997,lambda_2997,ent_thr_2997,ent_res_2997,clicks_3476,wins_3476,cost_3476,util_3476,lambda_3476,ent_thr_3476,ent_res_3476
11,3,125000,733,8323,248506.17578125,142,2033,48817.0859375,97.6341781616211,7.555403709411621,3.9222753047943115,2.389371633529663,152,1513,49998.1640625,99.99632263183594,19.110065460205078,3.9183783531188965,2.393660545349121,127,1388,49995.87109375,99.99178314208984,99.99767303466797,3.921553134918213,2.382110357284546,152,1868,49707.734375,99.41553497314453,0.6975698471069336,3.9019479751586914,2.3678455352783203,160,1521,49987.3203125,99.97464752197266,99.97928619384766,3.9172191619873047,2.3820853233337402
12,3,125000,882,8657,249261.14453125,204,1990,49648.40625,99.29682922363281,4.806664943695068,3.9225034713745117,2.391014575958252,117,1025,49998.859375,99.99773406982422,7.34459924697876,3.9187002182006836,2.394035816192627,205,1957,49903.51171875,99.80703735351562,0.5614811182022095,3.9225502014160156,2.3833563327789307,118,1257,49997.546875,99.99512481689453,10.371363639831543,3.9027647972106934,2.3741095066070557,238,2428,49712.8203125,99.42567443847656,67.92765045166016,3.9183409214019775,2.3811755180358887
13,3,125000,1019,9119,248079.66015625,200,1786,49994.81640625,99.98963165283203,38.68455123901367,3.9056315422058105,2.3691606521606445,196,1803,49992.41796875,99.98487854003906,99.99246978759766,3.9020111560821533,2.374309539794922,207,1938,48779.13671875,97.55821990966797,2.1619927883148193,3.9084901809692383,2.3525314331054688,195,1688,49984.07421875,99.9681167602539,1.5399190187454224,3.867964506149292,2.344649076461792,221,1904,49329.21484375,98.65840911865234,3.4381179809570312,3.9028868675231934,2.3617730140686035
14,3,125000,935,9216,248447.4453125,185,1672,49973.49609375,99.94701385498047,12.423090934753418,3.919630765914917,2.3876919746398926,172,1618,49984.22265625,99.96842193603516,3.248967170715332,3.915778636932373,2.392768144607544,222,2343,49985.4453125,99.97085571289062,2.009310007095337,3.9209342002868652,2.3776891231536865,172,1697,49719.7421875,99.43953704833984,90.63699340820312,3.8947908878326416,2.3762972354888916,184,1886,48784.5390625,97.56912231445312,2.092564344406128,3.9137020111083984,2.373995304107666
15,3,125000,552,6082,247266.09375,49,548,49989.3828125,99.9787826538086,99.98543548583984,3.9185092449188232,2.3857712745666504,174,1980,49082.109375,98.16419982910156,34.86675262451172,3.9138827323913574,2.393221855163574,88,1211,49970.4140625,99.94083404541016,99.88917541503906,3.9203505516052246,2.3774499893188477,138,1197,49209.5,98.41893005371094,44.000003814697266,3.89241886138916,2.376777410507202,103,1146,49014.6875,98.02936553955078,29.62870216369629,3.9124302864074707,2.372849941253662
16,3,125000,586,6753,249863.3984375,128,1324,49938.8515625,99.877685546875,1.2843689918518066,3.9165215492248535,2.3863959312438965,137,1852,49996.67578125,99.99337768554688,28.988079071044922,3.913337230682373,2.3930130004882812,82,1059,49947.484375,99.89500427246094,99.65347290039062,3.9196033477783203,2.376293659210205,116,1378,49982.015625,99.96406555175781,99.95877838134766,3.890101909637451,2.3750228881835938,123,1140,49998.37109375,99.9967269897461,99.99958801269531,3.9114527702331543,2.3713388442993164
17,3,125000,929,8743,248350.84375,177,1676,49998.92578125,99.99786376953125,99.99980163574219,3.9120452404022217,2.3825559616088867,210,1864,48677.5,97.35497283935547,11.225547790527344,3.9089319705963135,2.39050030708313,191,1894,49999.828125,99.99964904785156,12.417263984680176,3.91607403755188,2.374880075454712,182,1579,49998.73828125,99.99749755859375,99.99974822998047,3.87906813621521,2.377065896987915,169,1730,49675.8515625,99.35171508789062,1.6771162748336792,3.905863046646118,2.35961651802063
18,3,125000,587,7011,248379.59375,90,773,48722.9609375,97.44586944580078,0.03113435208797455,3.918351888656616,2.3901681900024414,129,1506,49928.546875,99.8570785522461,99.36014556884766,3.912957191467285,2.3935017585754395,95,1155,49923.2109375,99.84638977050781,99.26154327392578,3.9189376831054688,2.380206346511841,139,1662,49815.921875,99.63186645507812,95.84454345703125,3.889833450317383,2.383584499359131,134,1915,49988.953125,99.97797393798828,3.21174955368042,3.9116616249084473,2.3700571060180664
19,3,125000,977,8476,245908.17578125,200,2039,48604.62890625,97.20930480957031,2.881587028503418,3.918200969696045,2.388561964035034,224,1902,49986.01953125,99.97205352783203,4.6585822105407715,3.911203145980835,2.392888069152832,176,1402,48775.26953125,97.55049896240234,15.325818061828613,3.9177799224853516,2.3788576126098633,207,1954,48547.71875,97.09539794921875,7.155993938446045,3.8876612186431885,2.382932424545288,170,1179,49994.5390625,99.98910522460938,2.978416681289673,3.911606788635254,2.3696560859680176
20,3,125000,980,8778,249206.49609375,220,1792,49996.046875,99.99202728271484,99.99781799316406,3.913820266723633,2.3845317363739014,184,1446,49992.4296875,99.98486328125,6.3464674949646,3.906134605407715,2.3896212577819824,191,2276,49988.19921875,99.9764404296875,4.093951225280762,3.9142942428588867,2.3698606491088867,190,1432,49461.71875,98.92340087890625,42.96746826171875,3.8835015296936035,2.3830056190490723,195,1832,49768.1015625,99.53619384765625,2.730480432510376,3.9085588455200195,2.3652100563049316
21,3,125000,882,8388,249878.07421875,187,1765,49993.34765625,99.98668670654297,1.8048069477081299,3.9063339233398438,2.3793811798095703,163,1282,49959.53515625,99.91903686523438,99.79332733154297,3.897526502609253,2.3785204887390137,202,1995,49981.79296875,99.96356201171875,6.4358625411987305,3.9067208766937256,2.3527493476867676,192,2035,49996.74609375,99.9935531616211,11.045422554016113,3.8692076206207275,2.378094434738159,138,1311,49946.65234375,99.8932876586914,99.64212799072266,3.8987579345703125,2.352154493331909
22,3,125000,965,9036,249817.48828125,201,1684,49982.2109375,99.96440124511719,1.8366566896438599,3.9013655185699463,2.375964641571045,220,2202,49990.828125,99.98173522949219,2.009953022003174,3.8942108154296875,2.3682351112365723,177,1583,49859.01171875,99.718017578125,2.948317289352417,3.900869131088257,2.34468412399292,176,1605,49986.640625,99.97329711914062,12.178624153137207,3.8573930263519287,2.370891571044922,191,1962,49998.796875,99.99750518798828,21.567964553833008,3.891684055328369,2.3388023376464844
23,3,125000,826,7672,249792.3515625,216,2136,49957.52734375,99.91508483886719,10.501815795898438,3.8853139877319336,2.3586041927337646,91,711,49991.73046875,99.98348999023438,99.9910659790039,3.8753302097320557,2.3422999382019043,134,1292,49994.33203125,99.98866271972656,99.99569702148438,3.886092185974121,2.3228063583374023,206,1862,49996.2578125,99.99259185791016,8.947405815124512,3.8246889114379883,2.361042022705078,179,1671,49852.50390625,99.70503234863281,75.71236419677734,3.8741917610168457,2.3063008785247803
24,3,125000,980,9519,248598.04296875,139,1262,49999.4375,99.99885559082031,99.99993133544922,3.8503034114837646,2.329033136367798,190,1648,49977.77734375,99.95557403564453,99.937255859375,3.827577590942383,2.2736687660217285,210,2247,49998.32421875,99.99662780761719,99.99954986572266,3.8339321613311768,2.2493393421173096,212,2019,49953.77734375,99.90758514404297,22.480567932128906,3.738870143890381,2.341604471206665,229,2343,48668.7265625,97.33744049072266,10.903794288635254,3.8392326831817627,2.2527966499328613
25,3,125000,969,9208,246645.1484375,176,1731,49417.96875,98.83599090576172,49.187705993652344,3.9056921005249023,2.377249002456665,177,1999,49982.79296875,99.96559143066406,1.9242329597473145,3.8947737216949463,2.3639822006225586,219,1704,48557.24609375,97.11447143554688,3.557447671890259,3.8917722702026367,2.3153367042541504,201,1871,48693.24609375,97.38653564453125,11.823403358459473,3.8524270057678223,2.3766562938690186,196,1903,49993.89453125,99.98774719238281,2.808446168899536,3.8941526412963867,2.3439993858337402
26,3,125000,899,9563,247901.734375,176,2175,49991.26953125,99.9826431274414,43.48044204711914,3.881629705429077,2.351393461227417,176,1903,49826.25390625,99.65249633789062,22.29494285583496,3.8591079711914062,2.302020311355591,176,1653,49988.82421875,99.97766876220703,4.789266109466553,3.864086151123047,2.278958559036255,199,2132,49181.47265625,98.36294555664062,43.26206970214844,3.7900328636169434,2.3782100677490234,172,1700,48913.9140625,97.82783508300781,2.942272186279297,3.866825580596924,2.3006534576416016
27,3,125000,949,9231,247148.5078125,163,1568,49983.76953125,99.96756744384766,1.1096274852752686,3.882476568222046,2.3547351360321045,210,1988,48621.90234375,97.2437515258789,9.30396842956543,3.8670108318328857,2.321568250656128,189,1794,49937.21484375,99.87442779541016,41.68159103393555,3.87375807762146,2.274384021759033,225,2402,48879.23828125,97.75849914550781,3.1053316593170166,3.799839735031128,2.38029408454895,162,1479,49726.3828125,99.45278930664062,0.03186230733990669,3.868407726287842,2.3000388145446777
28,3,125000,748,8702,247649.6171875,194,2825,49998.54296875,99.99706268310547,38.129722595214844,3.8941853046417236,2.363945245742798,123,1122,48881.34375,97.76268005371094,8.120872497558594,3.8772308826446533,2.3512706756591797,117,879,48806.94921875,97.61390686035156,16.867177963256836,3.8840255737304688,2.2695093154907227,134,1636,49964.64453125,99.92929077148438,2.908933639526367,3.8245160579681396,2.386037826538086,180,2240,49998.13671875,99.99634552001953,99.99949645996094,3.879861354827881,2.3309006690979004
29,3,125000,977,8512,249137.02734375,199,1983,49990.1640625,99.98033905029297,1.8029330968856812,3.887132167816162,2.362013101577759,169,1317,49398.09375,98.79617309570312,18.68632698059082,3.8607187271118164,2.3455119132995605,206,1775,49781.40625,99.56282806396484,0.0022931061685085297,3.870842456817627,2.239370584487915,188,1801,49998.1953125,99.99639129638672,1.881399393081665,3.7986302375793457,2.389479875564575,215,1636,49969.16796875,99.93829345703125,1.2562464475631714,3.8690366744995117,2.3095741271972656
30,3,125000,944,8644,248558.30859375,202,1872,49888.26171875,99.77653503417969,2.6082763671875,3.8008618354797363,2.2938530445098877,87,749,49974.109375,99.94824981689453,1.7249394655227661,3.764554023742676,2.236452579498291,218,1938,49974.1015625,99.94816589355469,1.826332688331604,3.7861666679382324,2.109860420227051,215,1893,48749.26953125,97.4985580444336,2.5435233116149902,3.6407227516174316,2.366243839263916,222,2192,49972.56640625,99.94505310058594,4.38574743270874,3.7766900062561035,2.0965394973754883
31,3,125000,806,9457,249933.8671875,157,1729,49997.72265625,99.99547576904297,21.89495849609375,3.849456310272217,2.342299699783325,172,1947,49977.4453125,99.9549331665039,3.0389511585235596,3.824631690979004,2.3140008449554443,171,2372,49974.984375,99.94998931884766,1.6671780347824097,3.839395523071289,2.2008259296417236,123,1454,49994.72265625,99.98944091796875,99.99624633789062,3.7529962062835693,2.3731062412261963,183,1955,49988.9921875,99.97798156738281,99.98433685302734,3.8351082801818848,2.201450824737549
32,3,125000,743,8183,248503.44140625,132,1392,49987.0,99.97400665283203,7.312110900878906,3.8486404418945312,2.3408076763153076,142,1722,49948.53515625,99.89715576171875,1.9766697883605957,3.819194793701172,2.303227424621582,163,1972,48579.7109375,97.15946960449219,7.925870895385742,3.839390754699707,2.2151877880096436,143,1560,49991.19140625,99.98240661621094,2.851850986480713,3.761953353881836,2.3628621101379395,163,1537,49997.00390625,99.99397277832031,12.582643508911133,3.8380813598632812,2.198132276535034
33,3,125000,619,7122,248785.65625,117,1388,49935.09375,99.87022399902344,1.3285293579101562,3.8083109855651855,2.2963669300079346,129,1371,49994.39453125,99.9888687133789,6.810423374176025,3.752744197845459,2.2494914531707764,82,922,49994.84765625,99.98968505859375,99.99642181396484,3.797157049179077,2.162787914276123,142,1758,48872.85546875,97.7457275390625,20.420928955078125,3.700244665145874,2.3454694747924805,149,1683,49988.46484375,99.97688293457031,2.5800914764404297,3.8039073944091797,2.129098892211914
34,3,125000,1111,10411,249393.4140625,278,2647,49989.3046875,99.9786148071289,1.504247784614563,3.8509116172790527,2.3110568523406982,213,2030,49983.12109375,99.96622467041016,2.5636987686157227,3.8094944953918457,2.2981138229370117,191,1739,49978.75,99.95746612548828,2.978520154953003,3.843552350997925,2.2211642265319824,194,1646,49995.98046875,99.99202728271484,99.99781799316406,3.775768756866455,2.350236177444458,235,2349,49446.2578125,98.89251708984375,23.24644660949707,3.85239839553833,2.2845165729522705
35,3,125000,534,5798,248895.9375,85,712,49979.28515625,99.95862579345703,99.94544219970703,3.765493631362915,2.244917154312134,143,2079,48964.89453125,97.92980194091797,3.215640068054199,3.7456119060516357,2.223564386367798,61,576,49988.2734375,99.97652435302734,99.98218536376953,3.785933494567871,2.1260228157043457,144,1527,49998.8359375,99.99767303466797,10.098630905151367,3.701457977294922,2.3386571407318115,101,904,49964.6484375,99.92933654785156,99.84229278564453,3.800492286682129,2.210402488708496
36,3,125000,992,9748,247945.52734375,241,2322,49975.84375,99.95172882080078,3.7080514430999756,3.7927005290985107,2.2748663425445557,193,1942,49996.25,99.99246215820312,99.99803161621094,3.7667346000671387,2.2708170413970947,199,1852,49826.96875,99.6539306640625,96.318115234375,3.790220022201538,2.1396756172180176,188,1886,49111.6953125,98.22342681884766,20.482410430908203,3.703296422958374,2.3300814628601074,171,1746,49034.76953125,98.06948852539062,22.716480255126953,3.8006186485290527,2.2315564155578613
37,3,125000,1053,9567,246683.734375,186,1703,49998.9765625,99.99799346923828,6.620090484619141,3.736581325531006,2.253618001937866,236,2152,48962.8984375,97.92577362060547,0.09276298433542252,3.707885503768921,2.212914228439331,210,1993,49455.3984375,98.91084289550781,1.9573625326156616,3.7247414588928223,2.0131490230560303,209,1854,49639.7109375,99.27938079833984,0.8460824489593506,3.615421772003174,2.2598624229431152,212,1865,48626.75,97.25348663330078,7.703644275665283,3.7292628288269043,2.127957820892334
38,3,125000,674,7652,249736.29296875,118,1388,49995.5390625,99.9910659790039,99.99726867675781,3.731808662414551,2.2537689208984375,132,1479,49997.58984375,99.99520874023438,5.005459785461426,3.7168116569519043,2.234724521636963,153,1671,49746.49609375,99.49303436279297,18.182523727416992,3.735830783843994,1.9920105934143066,135,1478,49997.18359375,99.99434661865234,7.028260707855225,3.5945780277252197,2.258484125137329,136,1636,49999.484375,99.99899291992188,7.123588562011719,3.739030122756958,2.1412651538848877
39,3,125000,850,9494,248724.3515625,218,2700,49989.7578125,99.9794921875,2.734534502029419,3.7810401916503906,2.286360740661621,178,1964,49971.43359375,99.94285583496094,2.6751012802124023,3.7476115226745605,2.278677463531494,75,797,49970.50390625,99.94103240966797,99.88993835449219,3.779346466064453,2.0745115280151367,153,1645,49003.0078125,98.00598907470703,28.850830078125,3.6414954662323,2.3137686252593994,226,2388,49789.6484375,99.57936096191406,94.61055755615234,3.766550064086914,2.2490756511688232
40,3,125000,766,7736,246597.10546875,173,1603,49328.7734375,98.65754699707031,56.9202880859375,3.690971851348877,2.2360353469848633,71,820,49706.15234375,99.4123306274414,9.906533241271973,3.6865456104278564,2.22261905670166,159,1233,49994.66015625,99.98938751220703,56.87018585205078,3.7083234786987305,1.9200384616851807,158,1622,49237.31640625,98.47462463378906,48.31159973144531,3.4711155891418457,2.3043484687805176,205,2458,48330.203125,96.66046905517578,2.2294604778289795,3.6813395023345947,2.1827075481414795
41,3,125000,710,8917,248020.8046875,145,2142,49429.5234375,98.85906219482422,66.558349609375,3.4499762058258057,2.14786434173584,136,1792,49985.67578125,99.97140502929688,1.4171711206436157,3.515512466430664,2.094933032989502,153,1767,48619.89453125,97.23976135253906,4.797115802764893,3.561908483505249,1.7177988290786743,120,1242,49989.71484375,99.97943115234375,1.3842319250106812,3.1882591247558594,2.202817440032959,156,1974,49995.99609375,99.99199676513672,11.973607063293457,3.404634714126587,1.9746832847595215
42,3,125000,828,8512,248522.23046875,178,2074,49560.75390625,99.12154388427734,78.55464935302734,3.678265333175659,2.26192045211792,166,1405,49774.05859375,99.54808807373047,62.60133361816406,3.605530023574829,2.1888465881347656,132,1244,49972.6953125,99.9454345703125,8.506832122802734,3.681335210800171,1.9270262718200684,183,2187,49219.0859375,98.43812561035156,6.002011299133301,3.438840389251709,2.2573838233947754,169,1602,49995.63671875,99.99126434326172,21.66326332092285,3.591273546218872,2.099119186401367
43,3,125000,682,8701,248955.38671875,158,1843,49878.51171875,99.75701904296875,35.478981018066406,3.7064785957336426,2.2505075931549072,123,1567,49999.02734375,99.998046875,99.99983978271484,3.6269030570983887,2.2142996788024902,92,1337,49996.20703125,99.9924087524414,99.9980239868164,3.689645290374756,1.9353723526000977,123,1503,49320.078125,98.64012908935547,56.08889389038086,3.4890952110290527,2.2832884788513184,186,2451,49761.5625,99.52314758300781,11.77039909362793,3.6081576347351074,2.1238574981689453
44,3,125000,762,7749,248530.01171875,133,1272,49320.44921875,98.640869140625,56.124568939208984,3.5396788120269775,2.131685256958008,167,1977,49284.671875,98.56935119628906,2.179610252380371,3.4837536811828613,2.150418758392334,139,1464,49993.9921875,99.98799896240234,99.99520111083984,3.564225196838379,1.7882399559020996,151,1427,49932.12109375,99.86425018310547,99.42241668701172,3.263317108154297,2.190462827682495,172,1609,49998.77734375,99.99757385253906,17.88837242126465,3.370666980743408,1.9393107891082764
45,3,125000,652,7820,248221.20703125,106,1098,49990.98828125,99.98202514648438,3.2588346004486084,3.535036087036133,2.0942654609680176,94,1080,49980.859375,99.96168518066406,99.95317077636719,3.498476505279541,2.1483728885650635,116,1311,48719.35546875,97.438720703125,5.363840103149414,3.5741734504699707,1.799921989440918,178,2232,49537.1328125,99.07430267333984,8.921812057495117,3.2689104080200195,2.1564371585845947,158,2099,49992.87109375,99.9857177734375,10.297042846679688,3.3054251670837402,1.8858296871185303
46,3,125000,1004,8884,246923.0625,193,1375,49997.58984375,99.99513244628906,99.99913024902344,3.142716646194458,1.8496173620224,218,1839,48964.2578125,97.9284439086914,2.0337717533111572,3.3032851219177246,2.039173126220703,180,1698,49025.9140625,98.05181884765625,3.5228779315948486,3.422799587249756,1.7022523880004883,233,2414,48970.91796875,97.94189453125,2.9665472507476807,2.8299689292907715,1.9272480010986328,180,1558,49964.3828125,99.92877960205078,1.285170316696167,2.9492626190185547,1.600699543952942
47,3,125000,1089,10669,249955.7421875,217,2240,49989.41796875,99.97887420654297,3.1335649490356445,3.255157470703125,1.802464485168457,257,2381,49990.25,99.98058319091797,2.2947022914886475,3.3603687286376953,2.1024670600891113,222,2579,49995.98828125,99.9919204711914,11.060639381408691,3.486440658569336,1.6964235305786133,199,1919,49987.62890625,99.97527313232422,13.492042541503906,3.081041097640991,1.9359285831451416,194,1550,49992.45703125,99.98487854003906,1.7737767696380615,3.095360517501831,1.7013229131698608
48,3,125000,1071,9848,247827.14453125,251,2389,49068.28515625,98.13662719726562,3.2200076580047607,2.416741371154785,0.9337552189826965,200,1817,49995.98828125,99.9920425415039,4.241212844848633,2.941467046737671,1.7764627933502197,213,2141,49987.1875,99.97435760498047,1.2898627519607544,3.133460283279419,1.3559596538543701,188,1661,49997.63671875,99.99530792236328,15.760488510131836,2.5617735385894775,1.4743762016296387,219,1840,48778.046875,97.55607604980469,4.117547512054443,2.189162254333496,1.1873657703399658
49,3,125000,963,10255,247786.703125,206,2231,49995.73828125,99.99150848388672,6.134057998657227,2.3513481616973877,0.8822294473648071,165,1865,49011.1328125,98.02220916748047,1.017741322517395,2.6417787075042725,1.712113618850708,179,1856,49999.23828125,99.9984359741211,59.59248733520508,2.880370616912842,1.3351576328277588,215,2227,48790.88671875,97.58174896240234,1.24756920337677,2.624192714691162,1.5634806156158447,198,2076,49989.70703125,99.97938537597656,99.9861831665039,1.8896698951721191,0.9820656776428223
50,3,125000,977,9407,248168.01953125,201,2364,49005.40234375,98.01079559326172,3.161813259124756,3.036285638809204,1.387680172920227,193,2112,49976.375,99.9527359008789,2.004500389099121,2.872804641723633,1.9281882047653198,151,1266,49982.0625,99.9641342163086,2.730396032333374,3.089715003967285,1.522475242614746,236,2187,49218.140625,98.43636322021484,46.559207916259766,2.87140154838562,1.8220117092132568,196,1478,49986.0390625,99.97213745117188,9.368488311767578,2.5301809310913086,1.2727434635162354
51,3,125000,685,8464,249168.69921875,162,1992,49999.28125,99.99855041503906,12.419937133789062,2.6664767265319824,1.2800624370574951,134,1646,49994.98828125,99.98995208740234,99.99659729003906,2.682412624359131,1.7987558841705322,131,1741,49980.5078125,99.96099090576172,99.95144653320312,2.559055805206299,1.3271698951721191,149,1551,49996.8671875,99.99373626708984,20.396249771118164,2.479482889175415,1.3556190729141235,109,1534,49197.0546875,98.39407348632812,6.5300092697143555,2.2288198471069336,1.1731656789779663
52,3,125000,1105,10227,249473.51953125,216,1864,49995.5390625,99.99099731445312,99.99723052978516,2.9166259765625,1.4451158046722412,220,2441,49987.4609375,99.97505187988281,2.042093515396118,2.950179100036621,1.9256287813186646,225,1935,49990.8671875,99.98173522949219,99.98912048339844,2.8081398010253906,1.4107675552368164,222,2067,49627.41015625,99.25483703613281,84.0537338256836,2.4096035957336426,1.4726831912994385,222,1920,49872.2421875,99.74453735351562,41.987098693847656,2.5236265659332275,1.265155553817749
53,3,125000,1048,10007,247327.8359375,216,2256,49996.8515625,99.99365234375,63.745567321777344,1.9075164794921875,0.7660062909126282,203,1500,48599.43359375,97.19884490966797,3.5394527912139893,2.3598427772521973,1.6149158477783203,203,2202,49998.39453125,99.99674224853516,11.76486587524414,2.3542754650115967,1.163602590560913,233,2132,49519.7421875,99.03943634033203,74.9324951171875,1.2543277740478516,0.7199068069458008,193,1917,49213.4140625,98.42683410644531,5.693426609039307,1.6552011966705322,0.7843145132064819
54,3,125000,1080,10296,248190.64453125,239,1987,49034.18359375,98.06831359863281,2.9529478549957275,2.5475361347198486,0.8440577387809753,210,2384,49996.71484375,99.99347686767578,99.99848175048828,2.7719361782073975,1.7268391847610474,186,1831,49989.078125,99.97813415527344,2.361842632293701,2.7572669982910156,1.2821192741394043,217,2066,49193.765625,98.38754272460938,39.22730255126953,1.8600775003433228,1.145432949066162,228,2028,49976.90234375,99.95384979248047,1.4040602445602417,1.9919710159301758,0.8824707865715027
55,3,125000,994,9682,248363.10546875,199,1700,49978.5390625,99.95700073242188,1.204926609992981,1.6756565570831299,0.7506716847419739,161,1703,49964.65625,99.9293441772461,1.0959067344665527,2.081963062286377,1.2994060516357422,228,2214,49991.671875,99.98336029052734,2.7470908164978027,1.771165370941162,0.6926192045211792,186,2046,49838.2421875,99.67654418945312,96.77555084228516,1.4286481142044067,0.6582766771316528,220,2019,48589.99609375,97.17996978759766,7.091997146606445,1.331919550895691,0.4782336354255676
